variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M756.9852T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M757T47	756.985187048206	47.134985661814	[510][M]-	[M+Cl+NaCOOH]- 654.02	18	39	@M621.0103T0.8|+2(HCOONa)|@M688.9976T0.8|+(HCOONa)|@M824.9726T0.8|-(HCOONa)|@M892.9605T0.8|-2(HCOONa)	-0.0383708856424079	0.955666313254591	0	0.574420556037401	3.85813592756246e-05	1			0
M824.9726T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M825T47	824.97257563131	47.184186502803	[548][M]-		18	39	@M688.9976T0.8|+2(HCOONa)|@M756.9852T0.8|+(HCOONa)|@M825.9759T0.8|-13C|@M892.9605T0.8|-(HCOONa)|@M960.9476T0.8|-2(HCOONa)	-0.0367021288458318	0.955666313254591	0	0.612912000796069	5.5066576881816e-06	1			0
M540.6362T15.2_3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M541T914_3	540.636181015872	913.650735082338			9	NA		0.0351142005784588	0.955666313254591	0	-0.117244118270937	0.158501877492884	0			0
M99.9257T9.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M100T593	99.9256801546519	593.408930398514			1546	NA		0.033522127141671	0.955666313254591	0	0.00838822577215126	0.948267740999881	0			0
M542.4513T15.2_12	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M542T914_12	542.451338406187	913.583794669968	[343][M]2-		455	NA		-0.0324192882331893	0.955666313254591	0	-0.0357319207081641	0.692392050659066	0			0
M542.0641T15.2_8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M542T914_8	542.064061204735	913.74141887322	[338][M+3]2-		454	NA		0.0319506878567424	0.955666313254591	0	-0.032242066913394	0.71043647788263	0			0
M541.6628T15.2_4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M542T914_4	541.662769892389	913.628856401802	[340][M]-		9	NA		0.0316462265762265	0.955666313254591	0	-0.01948750815491	0.836514913180762	0			0
M963.3309T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M963T48_2	963.330949774563	48.2209180615112		[M-H]- 964.336	18	NA		-0.0302014839101687	0.955666313254591	0	0.0561766869460527	0.474648853343477	0			0
M541.0122T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M541T913	541.012176574967	913.110785731548			9	NA		0.0287991478126735	0.955666313254591	0	-0.0842794892976482	0.225045858484396	0			0
M590.9021T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M591T48	590.902120043714	48.2165372119505	[386][M+2]-		18	NA		-0.0278779813303309	0.955666313254591	0	0.0242459710932508	0.741543651041457	0			0
M608.3182T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M608T916	608.318172517494	915.887412704454	[401][M]-		218	NA		-0.0240751645639605	0.955666313254591	0	-0.0211539869024904	0.750309999373875	0			0
M112.9856T14.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M113T885	112.985553170976	885.132117105498			172	NA		0.0238128248614249	0.955666313254591	0	0.0145445333061858	0.836302707572122	0			0
M724.8723T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M725T48	724.87227759012	48.2187276367309	[493][M]-	[M-H+NaCOOH]- 657.892	18	NA		-0.0233801016919735	0.955666313254591	0	0.00806715542213254	0.903112044351278	0			0
M657.8886T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M658T48	657.888612950142	48.2322259876517	[449][M+1]-		18	NA		-0.0230287078343636	0.955666313254591	0	0.031136583356421	0.564309246951161	0			0
M405.2647T12.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M405T730	405.264729261031	730.131385072308			163	76	@M406.2682T12.2|-13C	-0.683225752321394	0.956097594377712	0	-1.6297911812827	0.287505296049841	0		svm	0
M177.0406T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M177T69	177.040626185701	69.4141544556072			2104	NA		-0.164273108602448	0.956097594377712	0	-0.521120728430233	0.127281119420939	0			0
M687.2793T15.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M687T922	687.279343417245	922.397256831216	[471][M+1]-		62	NA		0.0981163548434729	0.956097594377712	0	-0.0242020422456104	0.940566176601841	0			0
M154.0622T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M154T51	154.062192695208	51.1248422503342			949	NA		0.0970427405221592	0.956097594377712	0	0.116713894238764	0.660622016338641	0			0
M293.0759T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M293T53	293.075872046074	53.2439072961685	[141][M+1]-		33	NA		-0.0946632586674099	0.956097594377712	0	0.24555271921955	0.341070319931855	0			0
M421.9852T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M422T53	421.985150973069	53.2353983910632		[M-2H+K]- 385.025	33	NA		0.0870446212251696	0.956097594377712	0	-0.0162902722359402	0.951831514704368	0			0
M273.9602T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M274T43	273.960203830566	43.1353120914718			90	51	@M274.9571T0.7|-15N	-0.0834260861321194	0.956097594377712	0	-0.0185301916884093	0.961311287975823	0			0
M87.9253T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M88T72	87.9252530866378	72.025518463059		[M+Cl]- 52.9598	8	NA		-0.0782006427965172	0.956097594377712	0	-0.0688927775826507	0.781402182078116	0			0
M480.3096T16.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M480T979	480.309554679404	978.820939130334			1052	NA		0.0777870957030835	0.956097594377712	0	0.157383266257003	0.397440359144401	0			0
M170.8332T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M171T74	170.833186463924	74.0592984860034			1585	NA		0.0738344844768264	0.956097594377712	0	-0.0755709291588289	0.733843567286255	0			0
M187.0419T1.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M187T71_1	187.041939910636	71.3842079170356			8	NA		-0.073718189247165	0.956097594377712	0	-0.010092835682304	0.981606347958589	0			0
M141.9124T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M142T73	141.912367227561	72.9415390032708			1584	NA		-0.0714622786111399	0.956097594377712	0	-3.07809967559081e-06	0.993587131743534	0			0
M617.273T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M617T936	617.273020120259	936.009824411814			17	NA		0.0693905528470893	0.956097594377712	0	-0.280479487917928	0.134279059346099	0			0
M116.0353T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M116T71	116.035313542999	71.1178066882914		[M-H-NH3]- 134.06	8	NA		-0.0633434597556146	0.956097594377712	0	-0.208621988808545	0.108608924448488	0			0
M280.8689T10.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M281T650	280.868853274443	650.003649019602			86	NA		0.061491251483293	0.956097594377712	0	0.0379111403173269	0.859173728162462	0			0
M707.2594T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M707T883	707.259382302954	882.96258500766			493	NA		-0.0586703679968803	0.956097594377712	0	-0.117175305604261	0.400104102069577	0			0
M196.0745T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M196T55	196.074523327288	55.2669659570233		[M+Cl]- 161.105 [M-2H+Na]- 175.097	105	NA		0.0581590176893094	0.956097594377712	0	0.117268651517451	0.402047323399532	0			0
M642.296T16.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M642T1009	642.296018035334	1009.24727994442	[440][M+2]-		19	NA		0.056080510917452	0.956097594377712	0	0.185591203951676	0.108978517373623	0			0
M115.9206T9.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M116T579	115.920619716801	579.025337472595			1614	NA		0.0507626186486831	0.956097594377712	0	0.0384537984004378	0.81473099353733	0			0
M580.2201T15.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M580T929	580.220129460248	929.092268540832	[376][M+2]-		1271	NA		0.0466920640451463	0.956097594377712	0	-0.671235961759972	0.000121185508968555	1			0
M452.2783T15.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M452T906	452.27830406078	906.456103041522	[266][M]-		1186	83	@M453.2815T15.1|-13C	0.0415426388696449	0.956097594377712	0	-0.31089584587747	0.0104491484941071	1			0
M668.2874T16.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M668T1010	668.287394081969	1009.50231217396	[459][M]-		19	NA		0.0396482895481114	0.956097594377712	0	0.13913017082799	0.0820040450108115	0			0
M542.1873T15.2_9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M542T914_9	542.187293379244	914.054363169276	[342][M]2-		9	NA		-0.0307047197687425	0.956097594377712	0	-0.0136373538511734	0.903306594053856	0			0
M862.8521T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M863T48	862.852091812601	48.2243815998011	[583][M+2]2-		18	NA		-0.0303695092514289	0.956097594377712	0	0.0830200474786658	0.312782776324347	0			0
M293.2121T14.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M293T891	293.212117426474	891.011672908908			1120	NA		-0.240324455731164	0.957227275763298	0	-0.660532978680017	0.214784194654702	0			0
M157.1234T18.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M157T1129	157.123355529163	1129.04844867429			396	NA		-0.237962512128382	0.957227275763298	0	0.565540755195684	0.386051440330018	0			0
M173.0091T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M173T71	173.009101517059	71.1271807571874			8	NA		0.0703420224253666	0.958655509639967	0	-0.00613063081841858	0.976963739097822	0			0
M613.2023T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M613T692	613.202302358299	691.842549835392		[M+Cl]- 578.233 [M-H]- 614.209	10	93	@M614.2093T11.5|-13C|@M615.212T11.5|-13C2|@M616.2103T11.5|-13C3|-13C-18O|@M644.2424T11.5|-(CH5N)|@M657.2254T11.5|-(C2H4O)|@M659.2073T11.5|-(HCOOH)|-(H2O-CO)|@M661.2095T11.5|-(CH4S)|@M681.1892T11.5|-(HCOONa)	0.607595050418333	0.959557163996348	0	0.412993742978992	0.840992716319955	0			0
M149.0608T11.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M149T666	149.060782396333	665.807091200046			190	NA		-0.316013841306292	0.959557163996348	0	-0.343134681888692	0.720477529532699	0			0
M293.2123T15.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M293T908	293.21230468715	907.881395562858			68	NA		0.142386049561409	0.959557163996348	0	-0.451178669940987	0.257029353380948	0			0
M215.1482T10.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M215T614_2	215.148170089674	613.503148212006			1726	NA		-0.122336923547227	0.959557163996348	0	-0.186914424471915	0.572737400191782	0			0
M641.365T15.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M641T933	641.364959825268	932.825114781756	[442][M+1]-		1991	NA		-0.110421365347813	0.959557163996348	0	-0.427913850947403	0.061354599037037	0			0
M116.0505T7.3_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M116T441_2	116.050492642528	440.890400976767			195	NA		-0.105188329443079	0.959557163996348	0	0.679501997810675	0.0280010761855087	1			0
M502.2939T14.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M502T848	502.293945167492	847.92377299056			239	NA		-0.0998156869061493	0.959557163996348	0	-0.611572964644189	0.00126030982018915	1			0
M284.2465T17.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M284T1066	284.246540493806	1065.86506979002	[137][M+1]-		14	43	@M229.1962T17.8|+(C4H7.)|@M283.2432T17.8|+13C|@M328.2363T17.8|-(CO2)	-0.0816475733207991	0.959557163996348	0	0.343347431338179	0.131822800070547	0			0
M578.3017T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M578T884	578.301692764737	883.919667277152		[M-H-CO2]- 623.301	172	NA		0.0793910589807201	0.959557163996348	0	0.286521601226283	0.083529272876606	0			0
M179.0561T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	Hexoses		3	a,b	M179T61	179.056100885009	60.9924430390788			1833	NA		-0.0674894375061719	0.959557163996348	0	0.346840828781687	0.0703863170957525	0			0
M738.1866T14.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M738T885	738.186643241671	885.096428087358	[497][M+2]-		172	NA		-0.0577365038268489	0.959557163996348	0	-0.0660008184436478	0.697179517806703	0			0
M255.233T10.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M255T611	255.232959602608	610.676547470262			1728	NA		-0.0493812635378479	0.959557163996348	0	-0.0140483830390021	0.948267740999881	0			0
M145.9307T10.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M146T608	145.930669460892	608.37044771418			1734	NA		-0.046923864983702	0.959557163996348	0	-0.0468140989681558	0.747458468543097	0			0
M331.9541T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M332T53	331.954051834589	53.4029676128942	[206][M+1]-		33	NA		-0.0448521812030744	0.959557163996348	0	0.17074528605929	0.166772612009202	0			0
M508.3313T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M508T936	508.331339776238	936.299266619748	[303][M+2]-		17	NA		0.0342495900029238	0.959557163996348	0	-0.288097403735527	0.00797067433095545	1			0
M125.8731T0.9_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M126T53_1	125.873111006547	53.0317136088862			33	NA		-0.0373932611807195	0.959915375067387	0	-0.0356749890154688	0.765913907330727	0			0
M245.0124T8.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M245T515	245.012418962696	514.960044687685	[111][M]-	[M+Cl]- 210.046	200	32	@M165.0557T8.6|+(SO3)|@M246.0157T8.6|-13C	0.398147793827063	0.960500310350685	0	0.968652653953008	0.30899675313516	0			0
M163.0763T17.8_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M163T1066_1	163.076317711037	1066.34890499477		[M-H+HCOOH]- 118.075	14	NA		-0.0962810628652893	0.960500310350685	0	0.123204353274142	0.670665474477183	0			0
M541.4472T15.3_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M541T915_2	541.447224723904	915.326618863278			2154	NA		0.0947126731907613	0.960500310350685	0	0.0848362229656647	0.787054448781691	0			0
M896.8439T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M897T48	896.843919427985	48.2322259876517		[M-H-CH3]- 912.882	18	NA		0.090128773427276	0.960500310350685	0	-0.175473045896748	0.502615246712938	0			0
M926.8728T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M927T48	926.872823446796	47.9535309351719			18	NA		0.0838743905739801	0.960500310350685	0	0.181491384417837	0.382883078884568	0			0
M566.5792T15.6_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M567T937_1	566.579199930095	936.559068416814	[365][M]3-		17	NA		-0.0672473739295754	0.960500310350685	0	-0.11254557833872	0.529389691193357	0			0
M999.6413T15.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M1000T932	999.641273274942	931.901157251982			176	NA		0.0667582108089793	0.960500310350685	0	-0.862272514450256	0.000590900112894594	1			0
M305.9121T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M306T42	305.912095392247	42.0505222227545	[163][M+1]-		1413	NA		0.0500187630714368	0.960500310350685	0	-0.190278326202344	0.178898365487019	0			0
M112.9856T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M113T452	112.985586717685	452.143050141721			831	NA		0.0414523768217769	0.960500310350685	0	-0.0878134842361291	0.461698368810943	0			0
M316.9479T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M317T48	316.947896077397	48.2209180615112	[187][M]-	[M-H-CH4]- 333.991 [M-H-CH4]- 333.991	18	NA		0.0169742301787217	0.960500310350685	0	-0.0302738580100304	0.542640137476012	0			0
M685.1315T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M685T693	685.131475476378	692.504135818554			10	NA		-0.621367815667477	0.961446668850632	0	0.0829143065950042	0.970413717165712	0		svm	0
M681.1892T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M681T692	681.189212086638	692.443584746958			472	93	@M613.2023T11.5|+(HCOONa)|@M659.2073T11.5|+Na	0.596176553783549	0.961446668850632	0	0.134286698823433	0.963102942700627	0			0
M514.2844T10.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M514T626	514.284388698483	626.274752938788	[310][M]-		110	106	@M515.2877T10.4|-13C	0.448689476762212	0.961446668850632	0	0.150161702930333	0.948231829355091	0			0
M451.2701T12.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M451T769	451.270139360255	768.806548577568	[265][M]-	[M+Cl+HCOOH]- 370.296 [M-H+HCOOH]- 406.272 [M-H]- 452.278	180	75	@M405.2652T12.8|+(HCOOH)|+(H2O-CO)|@M423.2754T12.8|+(CO)|@M452.2735T12.8|-13C|@M453.286T12.9|-(H2)	0.37527700120858	0.961446668850632	0	0.217109880848612	0.895705109147958	0			0
M138.9146T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M139T57	138.914644851208	56.5274413841591			1521	NA		0.183765006965839	0.961446668850632	0	-0.0588170885001951	0.925862497852279	0			0
M274.1044T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M274T59	274.104407749031	59.1453222542875			226	52	@M296.0864T1|-Na	-0.163646153091983	0.961446668850632	0	1.4388068087857	0.0193589179997818	1			0
M457.3323T14.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M457T877	457.332272835347	876.603127136142			1008	NA		0.159917538388356	0.961446668850632	0	0.423938335730233	0.260903220151233	0			0
M427.1582T17.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M427T1066	427.158171014607	1065.82924317481	[260][M]-		14	81	@M428.1611T17.8|-13C	-0.141948613665273	0.961446668850632	0	0.584267063144521	0.210977055962305	0			0
M169.0871T9.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M169T596	169.08707732013	595.967366495841		[M-H-H20]- 188.106	107	NA		0.13893934849337	0.961446668850632	0	0.33125051120377	0.363930179880162	0			0
M526.2939T14.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M526T895	526.293947764146	895.352620479138	[318][M]-		248	111	@M527.2973T14.9|-13C	-0.135597035388036	0.961446668850632	0	-1.55268164829344	4.41572740221106e-08	1			0
M531.3061T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M531T915	531.306087471284	915.01649491743	[325][M+1]-		9	NA		-0.124439962203718	0.961446668850632	0	-0.159233277595263	0.71043647788263	0			0
M311.2228T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M311T912	311.222788133086	911.66915638833	[183][M]-		70	NA		-0.122885523124795	0.961446668850632	0	-0.123750111742963	0.785482224338879	0			0
M528.3573T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M528T937	528.357322777269	937.317489817794	[320][M+2]-		17	NA		-0.119919890507004	0.961446668850632	0	-0.516711602158477	0.0399235430593571	1			0
M125.0971T8.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M125T528	125.097087928559	527.626424775453			221	NA		0.113017643760795	0.961446668850632	0	0.0642087965878169	0.895705109147958	0			0
M590.0498T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M590T53	590.049760415445	53.2531527307991			850	114	@M532.0914T0.9|+(NaCl)|@M588.0529T0.9|+34S|+41K|+37Cl	-0.112999051102411	0.961446668850632	0	0.108812643736231	0.771638296491328	0			0
M204.0666T9.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M204T576	204.066589361017	576.450287249012			1616	NA		0.108124674898955	0.961446668850632	0	0.123676406680561	0.720651156593877	0			0
M186.1136T8.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M186T527	186.113557194877	527.38167500117			221	NA		0.107336232311308	0.961446668850632	0	0.131675200495783	0.698969924119621	0			0
M677.4558T17.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M677T1066	677.455843714997	1066.18134180892	[464][M]-	[2M-2H+Na]- 328.24	14	134	@M678.4586T17.8|-13C	-0.106219764317521	0.961446668850632	0	0.504679222661325	0.116428166121366	0			0
M404.9151T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M405T43	404.915109007913	43.112359737765	[250][M]-	[M-H]- 405.921	90	NA		-0.103738636341326	0.961446668850632	0	-0.3048286671398	0.271344161734544	0			0
M153.0193T9.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	2,6-Dihydroxybenzoic acid	CHEBI:68465	1	a,b,c'	M153T548	153.01929065622	547.997656930233			2056	NA		-0.099419532023866	0.961446668850632	0	-0.571473546403912	0.00411851826488258	1			0
M127.0511T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M127T71	127.051059042229	71.4889335554094			8	NA		0.0972339542765166	0.961446668850632	0	-0.220411255755261	0.463513299595442	0			0
M204.0044T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M204T54	204.004425057862	53.8526516442247			33	NA		-0.0971903177907656	0.961446668850632	0	-0.604428906337088	0.00429231421565222	1			0
M295.1889T17.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M295T1061	295.18885973723	1061.32406673266			783	NA		-0.0944308669635046	0.961446668850632	0	-0.286206171603423	0.225045858484396	0			0
M327.233T17.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M327T1066	327.232994513426	1065.97185218865	[203][M]-	[M-H]- 328.24	14	43	@M229.1962T17.8|+(C5H6O2)|@M283.2432T17.8|+(CO2)|@M328.2363T17.8|-13C|@M329.2395T17.8|-18O|-13C2	-0.0931755947523385	0.961446668850632	0	0.476821596411249	0.0817308067339476	0			0
M137.0243T10.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	2,5-Dihydroxybenzaldehyde	CHEBI:28508	2	a,b	M137T623	137.024341592608	623.330835084756		[M-H]- 138.032	317	NA		-0.0909226159394709	0.961446668850632	0	0.316028934373028	0.271803789170139	0			0
M680.5222T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M681T867	680.522158787444	867.158643024138			2069	NA		-0.0890916364399281	0.961446668850632	0	-0.0486679325071915	0.899752184609242	0			0
M119.0502T10.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M119T612	119.050239977253	611.674201329972			1707	NA		-0.0872960025963962	0.961446668850632	0	0.469292555341841	0.0886680007577043	0			0
M509.3442T16.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M509T991	509.344209497325	990.540457010916	[306][M+1]-		97	103	@M508.3408T16.5|+13C|@M569.3654T16.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH	0.084963499191673	0.961446668850632	0	0.590398633516802	0.000685692206677243	1			0
M285.2592T18.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M285T1102	285.259169200307	1102.47906790409			1048	NA		-0.0848244699770042	0.961446668850632	0	0.466221144393517	0.0749745317115139	0			0
M590.3463T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M590T900	590.346286047505	899.827852460232	[389][M]-		170	125	@M591.3498T15|-13C	-0.0835623632983005	0.961446668850632	0	-0.441932403416827	0.0104075265615734	1			0
M906.8401T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M907T46	906.840059115701	46.3170590219725			139	NA		-0.0815332404670279	0.961446668850632	0	-0.068335550116764	0.830116517797324	0			0
M474.2626T14.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M474T843	474.26263736379	843.29700881703			1135	NA		0.0809258883001558	0.961446668850632	0	-0.899301637172293	0.00319137867393769	1			0
M161.0455T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M161T72	161.045548876151	72.3149528029524			8	NA		0.0803110888166358	0.961446668850632	0	0.197474856198461	0.358715545750644	0			0
M467.3486T14.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M467T875	467.348589393979	874.533305026944		[2M+Cl]- 216.177	52	NA		-0.0800208511751741	0.961446668850632	0	-0.188699780758347	0.379582309346893	0			0
M180.0336T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M180T452	180.033581712636	451.982277825367		[M-H-C6H8O6]- 357.065	32	NA		0.0799774894639622	0.961446668850632	0	0.257270762040609	0.214784194654702	0			0
M121.1025T17.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M121T1066	121.102467686392	1066.24755449878			545	NA		0.0798444067184132	0.961446668850632	0	0.047659413277076	0.891444651878626	0			0
M710.2573T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M710T869	710.257284903033	869.412809201322	[484][M+1]-		36	NA		-0.079203474217536	0.961446668850632	0	-0.177190587280171	0.383275113603419	0			0
M285.2072T14.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	Hexadecanedioic acid	CHEBI:73722	2	a,b	M285T878	285.207173589953	878.249942646822		[M-H]- 286.211	51	NA		-0.078534285004201	0.961446668850632	0	-0.20376426585578	0.351643376963783	0			0
M148.965T0.7_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M149T43_2	148.965045655717	43.1233539087905			1406	NA		-0.0776849256916279	0.961446668850632	0	-0.141027405440084	0.554590347504709	0			0
M588.3308T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M588T883	588.330768175289	883.295614158054	[383][M]-	[M-H-CO2]- 633.326	11	112	@M528.3096T14.7|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M589.3342T14.7|-13C|@M590.3369T14.7_2|-18O|-13C2|@M591.3396T14.7|-13C3|-13C-18O	0.0767352764722382	0.961446668850632	0	0.433881653252094	0.0113643371272125	1			0
M919.3864T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M919T48_2	919.38642362689	47.9124074048691		[M-H+NH3]- 903.357	18	NA		0.0765057675338188	0.961446668850632	0	0.420775606196969	0.00993655787126313	1			0
M449.148T17.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M449T1040	449.147966828265	1040.10000783259			168	NA		-0.0752109631625526	0.961446668850632	0	0.0542353644661286	0.836514913180762	0			0
M582.3778T17.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M582T1051	582.37777826332	1051.06234960766			2308	NA		-0.0732890645723021	0.961446668850632	0	-0.280397874153548	0.0838494314742994	0			0
M281.0731T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M281T47	281.073102491517	47.0790383046635		[M-H]- 282.08	18	39	@M349.0606T0.8|-(HCOONa)|@M417.048T0.8|-2(HCOONa)	0.0704220778369269	0.961446668850632	0	0.574254839244656	6.12292866704288e-05	1			0
M556.3257T14.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M556T845	556.325716939411	844.941436569534			2325	NA		0.0701928467277142	0.961446668850632	0	0.111323137022875	0.594734597703382	0			0
