variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M141.4595T198.68_30	c18hyper										NA			M141T199_30	141.459464350788	198.675256495823		[M+2Na+K-H]2+ 198.983 [M+2Na+K-H]2+ 198.983	13	NA	
M141.6228T198.62_2	c18hyper										NA			M142T199_2	141.622787700572	198.618920037102		[M+2Na-H]+ 96.6483	13	NA	
M141.635T198.49_1	c18hyper										NA			M142T198_1	141.634953469672	198.491288534841		[2M+Na+2K]3+ 161.992 [2M+Na+2K]3+ 161.992	13	NA	
M141.651T198.67_3	c18hyper										NA			M142T199_3	141.650997626159	198.665912889129			13	NA	
M141.8963T198.96_7	c18hyper										NA			M142T199_7	141.896285632423	198.956013421823			13	NA	
M142.048T48.95	c18hyper										NA			M142T49	142.048003695926	48.9545527868291			1217	NA	
M142.0505T107.45	c18hyper										NA			M142T107	142.050540635683	107.45268340803			3194	NA	
M142.0616T229.82	c18hyper										NA			M142T230	142.061563506032	229.818930524483	[84][M]+		8	NA	
M142.0867T61.18	c18hyper										NA			M142T61	142.086683583886	61.1804829970991			26	NA	
M142.0869T323.73	c18hyper										NA			M142T324	142.086926414578	323.727436769577			1038	NA	
M142.087T246.16	c18hyper										NA			M142T246	142.086967065605	246.156367289712			2493	NA	
M142.087T133.48	c18hyper										NA			M142T133	142.087010923883	133.482648472233			3256	NA	
M142.2097T653.55	c18hyper										NA			M142T654	142.209746455215	653.551926180378			25	NA	
M142.2274T199.01_9	c18hyper										NA			M142T199_9	142.227370430211	199.005231708171	[86][M]+	[M+Na+NH3]+ 102.208	13	NA	
M142.4739T198.68_11	c18hyper										NA			M142T199_11	142.473886637004	198.67768558562		[M+K]+ 103.5	13	NA	
M142.5323T198.64_1	c18hyper										NA			M143T199_1	142.532334225022	198.638658380192			13	NA	
M142.5836T198.49_1	c18hyper										NA			M143T198_1	142.583601314304	198.489148618177		[M+H+HCOOH]+ 95.5772	13	NA	
M142.6743T198.55_3	c18hyper										NA			M143T199_3	142.674265667543	198.545742502822			13	NA	
M142.72T198.59_5	c18hyper										NA			M143T199_5	142.719993938015	198.585679309789		[M+2Na-H]+ 97.7487	13	NA	
M142.7387T198.66_6	c18hyper										NA			M143T199_6	142.738721871423	198.659983339709			13	NA	
M142.7743T198.65_7	c18hyper										NA			M143T199_7	142.774307641099	198.650734084748		[M+Na+NH3]+ 102.758	13	NA	
M142.8955T198.67_10	c18hyper										NA			M143T199_10	142.895465910176	198.665912889129			13	NA	
M142.9183T198.63_11	c18hyper										NA			M143T199_11	142.918319389559	198.625590645908			13	NA	
M142.9388T198.49_3	c18hyper										NA			M143T198_3	142.938822782077	198.491288534841		[M+H-CH4]+ 157.957	13	NA	
M142.9393T55.85	c18hyper										NA			M143T56	142.939262694133	55.8477151285286			33	NA	
M143.071T298.96	c18hyper										NA			M143T299	143.071034382583	298.958141332557		[2M+2Na+K]3+ 172.128	9	NA	
M143.1074T355.36	c18hyper										NA			M143T355	143.107443863826	355.364287093864			4190	NA	
M143.1784T198.82_13	c18hyper										NA			M143T199_13	143.178382179275	198.820621937486			13	NA	
M143.4176T198.59_17	c18hyper										NA			M143T199_17	143.417563318628	198.594697535831			13	NA	
M143.4777T198.61_18	c18hyper										NA			M143T199_18	143.477739078741	198.610822748629			13	NA	
M143.5538T198.49_1	c18hyper										NA			M144T198_1	143.553803219812	198.491288534841		[M+2Na-H]+ 98.5814	13	NA	
M143.6638T198.46_3	c18hyper										NA			M144T198_3	143.663822729587	198.460591147542		[M+H+HCOOH]+ 96.6483	13	NA	
M143.7445T198.68_2	c18hyper										NA			M144T199_2	143.744518136621	198.67516214409		[M+H+HCOOH]+ 96.7305	13	NA	
M143.7945T198.49_5	c18hyper										NA			M144T198_5	143.794499878015	198.491288534841		[M+K]+ 104.839	13	NA	
M143.8681T198.43_8	c18hyper										NA			M144T198_8	143.868102882338	198.433214680304		[M+Na]+ 120.879	13	NA	
M143.9144T198.4_9	c18hyper										NA			M144T198_9	143.914393285954	198.397329121004			13	NA	
M143.9315T198.45_10	c18hyper										NA			M144T198_10	143.931492397064	198.446903683419		[M+H-C4H8]+ 198.983 [M+H-C4H8]+ 198.983	13	NA	
M143.9449T198.36_11	c18hyper										NA			M144T198_11	143.944862227169	198.364430693839		[M+H-CH3]+ 157.957	13	NA	
M143.9595T198.38_12	c18hyper										NA			M144T198_12	143.959488912093	198.378222292866			13	NA	
M144.0091T198.46_13	c18hyper										NA			M144T198_13	144.009064802983	198.457673269987		[M+H+HCOOH]+ 97	13	NA	
M144.0661T163.04	c18hyper										NA			M144T163	144.066056021658	163.035496031529		[3M+2K]2+ 70.0649	11	NA	
M144.0661T109.65	c18hyper										NA			M144T110	144.066147446087	109.649402799746	[87][M]+		3239	NA	
M144.0663T91.78	c18hyper										NA			M144T92	144.06627434249	91.7849528752512			2807	NA	
M144.1585T198.43_15	c18hyper										NA			M144T198_15	144.158548084435	198.434173593572			13	NA	
M144.1775T198.49_16	c18hyper										NA			M144T198_16	144.177499650975	198.491288534841		[3M+H+Na]2+ 88.1155	13	NA	
M144.2201T198.71_6	c18hyper										NA			M144T199_6	144.220077968565	198.707129372156	[86][M+2]+		13	NA	
M144.2589T198.36_17	c18hyper										NA			M144T198_17	144.258896781643	198.356087487508			13	NA	
M144.3332T198.43_18	c18hyper										NA			M144T198_18	144.333162652685	198.433214680304		[M+Na]+ 121.348	13	NA	
M144.3534T198.71_7	c18hyper										NA			M144T199_7	144.353394138766	198.706860422807			13	NA	
M144.3742T198.43_19	c18hyper										NA			M144T198_19	144.374183705887	198.425719697675		[3M+2H]2+ 95.5772	13	NA	
M144.4443T198.55_8	c18hyper										NA			M144T199_8	144.44428601449	198.554786199712		[M+H]+ 143.445	13	NA	
M144.4596T198.55_9	c18hyper										NA			M144T199_9	144.459645526793	198.546471218741		[M+H]+ 143.445	13	NA	
M144.5609T198.56_2	c18hyper										NA			M145T199_2	144.560860095573	198.563829896602	[83][M+3]2+		13	NA	
M144.5781T198.52_3	c18hyper										NA			M145T199_3	144.578068982247	198.51801741897			13	NA	
M144.6231T198.52_4	c18hyper										NA			M145T199_4	144.623134312719	198.518879876791		[M+Na+NH3]+ 104.614	13	NA	
M144.7239T198.53_6	c18hyper										NA			M145T199_6	144.723856304816	198.527559215722			13	NA	
M144.8292T198.36_4	c18hyper										NA			M145T198_4	144.829170247932	198.364430693839		[M+H+HCOOH]+ 97.8162	13	NA	
M144.9043T198.52_7	c18hyper										NA			M145T199_7	144.904252928445	198.516375602167			13	NA	
M144.9688T198.4_5	c18hyper										NA			M145T198_5	144.968821946986	198.397329121004			13	NA	
M144.9989T198.37_7	c18hyper										NA			M145T198_7	144.998925428555	198.371326493352		[M+K+NH3]+ 89.0051	13	NA	
M145.0499T78.61	c18hyper										NA			M145T79	145.049854335454	78.6055281691375			2789	NA	
M145.0501T52.26_1	c18hyper										NA			M145T52_1	145.050119153165	52.2620038223468			1776	NA	
M145.0696T108.87	c18hyper										NA			M145T109	145.069550523837	108.872219031432	[87][M+1]+		3240	NA	
M145.0696T91.07	c18hyper										NA			M145T91	145.069606224313	91.066492801666			2808	NA	
M145.0804T198.54_10	c18hyper										NA			M145T199_10	145.080421095792	198.54168744015			13	NA	
M145.0864T163.86	c18hyper										NA			M145T164	145.086399126563	163.857102016414			11	NA	
M145.1692T198.52_12	c18hyper										NA			M145T199_12	145.1692217985	198.516375602167			13	NA	
M145.5493T198.21_2	c18hyper										NA			M146T198_2	145.549344512126	198.206928276937	[89][M+1]2+		13	NA	
M145.6695T198.66_2	c18hyper										NA			M146T199_2	145.669481008635	198.657815600656		[3M+2H]2+ 96.4358	13	NA	
M145.8452T198.38_5	c18hyper										NA			M146T198_5	145.845236618348	198.378222292866			13	NA	
M145.9989T198.52_4	c18hyper										NA			M146T199_4	145.998915185403	198.516739960127			13	NA	
M146.0337T198.43_7	c18hyper										NA			M146T198_7	146.033716445293	198.434173593572		[3M+Na+2K-H]2+ 64.0524	13	NA	
M146.0604T229.78	c18hyper										NA			M146T230	146.060449976747	229.783475649662			8	NA	
M146.0816T199.5	c18hyper										NA			M146T200	146.081582342706	199.502664257249			13	NA	
M146.0818T83.07	c18hyper										NA			M146T83	146.081803530334	83.0748595736851			2809	NA	
M146.093T53.4	c18hyper	4-Guanidinobutanoic acid;4-Guanidinobutyric acid	CHEBI:15728	C01035	Amino acid metabolism	Aginine and Proline metabolism	Pustrescine	HMDB03464	CID500	C5H11N3O2	145.08513	TUHVEAJXIMEOSA-UHFFFAOYSA-N	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)	M146T53	146.092959449777	53.3958340614114		[M+H]+ 145.082	33	NA	
M146.1181T50.11	c18hyper										NA			M146T50	146.11809555883	50.1122830573103			1223	NA	
M146.1183T133	c18hyper										NA			M146T133	146.118298463769	133.000632646844			3193	NA	
M146.1183T151.64	c18hyper										NA			M146T152	146.118302910867	151.637468814254			4530	NA	
M147.0481T106.4	c18hyper										NA			M147T106	147.048118399346	106.401644320532	[87][M+3]+		69	NA	
M147.0766T75.17	c18hyper										NA			M147T75	147.076629869784	75.174599298699		[M+H]+ 146.071	1	NA	
M147.1133T63.47_2	c18hyper										NA			M147T63_2	147.113316958169	63.4678492492588			26	NA	
M148.0433T60.43	c18hyper										NA			M148T60	148.043274230703	60.4279685489516		[M+Na]+ 125.052 [M+2K]2+ 218.158	26	NA	
M148.061T62.6	c18hyper										NA			M148T63	148.060961450815	62.6019851111725	[95][M]+	[M+H+HCOOH]+ 101.05	26	NA	
M148.0759T114.04	c18hyper										NA			M148T114	148.075873835304	114.040575024605			6	NA	
M148.0974T54.83	c18hyper										NA			M148T55	148.097416576832	54.8298571620982		[M+H-C5H8O4]+ 279.133	33	NA	
M149.0453T62.2_2	c18hyper	D-α-Hydroxyglutaric acid	CHEBI:32796	C01087	Carbohydrate metabolism	Butanoate metabolism	2-Oxoglutarate	HMDB00606	CID439391	C5H8O5	148.03717	HWXBTNAVRSUOJR-GSVOUGTGSA-N	InChI=1S/C5H8O5/c6-3(5(9)10)1-2-4(7)8/h3,6H,1-2H2,(H,7,8)(H,9,10)/t3-/m1/s1	M149T62_2	149.045269141538	62.2017853505954	[95][M+1]+		26	NA	
M149.1009T61.5_3	c18hyper										NA			M149T62_3	149.100894930836	61.5030606766377			26	NA	
M149.8796T61.54_1	c18hyper										NA			M150T62_1	149.879589190645	61.5411129437117			26	NA	
M150.0144T47.02	c18hyper										NA			M150T47	150.014369034841	47.0159011258242			1228	NA	
M150.059T206.75	c18hyper										NA			M150T207	150.059003358615	206.745571077478			3005	NA	
M150.239T61.54_3	c18hyper										NA			M150T62_3	150.239026729967	61.5361212095084			26	NA	
M151.0763T380.51	c18hyper										NA			M151T381	151.076272787446	380.509876896594			514	NA	
M151.0872T324.78	c18hyper										NA			M151T325	151.087190445096	324.781710206261			1041	NA	
M151.1123T476.82	c18hyper										NA			M151T477	151.112290202174	476.817690340924			3951	NA	
M151.1124T435.99	c18hyper										NA			M151T436	151.112420626356	435.993424957027			1866	NA	
M152.0324T65.91	c18hyper										NA			M152T66	152.032351949193	65.910172711753		[3M+H+K]2+ 88.0264 [M+Na]+ 129.043	18	NA	
M152.0709T63.1	c18hyper	2-Phenylglycine;α-phenylglycine	CHEBI:55484					HMDB02210	CID3866	C8H9NO2	151.06333	ZGUNAGUHMKGQNY-UHFFFAOYSA-N	InChI=1S/C8H9NO2/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7H,9H2,(H,10,11)	M152T63	152.070850893019	63.097549469716			26	NA	
M152.587T166.63	c18hyper										NA			M153T167	152.58703623213	166.627508897983			3046	NA	
M153.0243T260.53	c18hyper										NA			M153T261	153.024334644196	260.528558808881			2495	NA	
M153.128T114.14	c18hyper										NA			M153T114	153.128017354501	114.144937987957		[M+H]+ 152.116 [2M+2Na+2K-H]3+ 168.236	6	NA	
M154.0479T66.79	c18hyper										NA			M154T67	154.047865490344	66.7925585014609		[M+H-C2H4]+ 181.076	18	NA	
M154.0505T81.68	c18hyper	3-Aminosalicylic acid			Miscellaneous	Miscellaneous	Miscellaneous	HMDB01972	CID68443	C7H7NO3	153.04259	IQGMRVWUTCYCST-UHFFFAOYSA-N	InChI=1S/C7H7NO3/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,9H,8H2,(H,10,11)	M154T82	154.050459481235	81.6770239016936			2812	NA	
M154.0612T116.01	c18hyper										NA			M154T116	154.061210846893	116.011158235916		[3M+Na+K]2+ 82.0597	6	NA	
M154.0841T75.28	c18hyper										NA			M154T75	154.084130954619	75.2779650676957		[M+Na+HCOOH]+ 85.0878	1	NA	
M154.1689T522.26	c18hyper										NA			M154T522	154.168949226039	522.25579046948			1615	NA	
M155.0322T158.26	c18hyper										NA			M155T158	155.032167681215	158.261950145461			4600	NA	
M155.0347T352.1	c18hyper										NA			M155T352	155.034663226372	352.098298474836			2592	NA	
M155.0433T56.04	c18hyper										NA			M155T56	155.04325044132	56.0351012203219			33	NA	
M155.0709T81.5	c18hyper										NA			M155T81	155.070910238173	81.4968690596519	[100][M+1]+		2815	NA	
M155.0822T86.9	c18hyper										NA			M155T87	155.082220932052	86.9018628030429	[101][M]+		2791	NA	
M155.1075T364.93	c18hyper										NA			M155T365	155.107503000632	364.927813158551			79	NA	
M155.1551T243.8	c18hyper										NA			M155T244	155.155070527927	243.79514514951			71	NA	
M155.4433T114.02_4	c18hyper										NA			M155T114_4	155.443296127638	114.018502059401		[3M+2Na+K]3+ 127.132	6	NA	
M155.7738T114.07_5	c18hyper										NA			M156T114_5	155.77384105355	114.069974160108			6	NA	
M156.0328T114.07_8	c18hyper										NA			M156T114_8	156.032755482878	114.070325809274		[M+Na+HCOOH]+ 87.033	6	NA	
M156.0427T326.51	c18hyper										NA			M156T327	156.042703839647	326.505858172632			1042	NA	
M156.0427T47.56	c18hyper										NA			M156T48	156.042743941584	47.5565125287352			1235	NA	
M156.0772T114.12_9	c18hyper										NA			M156T114_9	156.077225489899	114.119832434683			6	NA	
M156.0774T61.51	c18hyper										NA			M156T62	156.077376784981	61.5056724606475		[M+K]+ 117.112	26	NA	
M156.0856T86.69	c18hyper										NA			M156T87	156.085616970394	86.6934261294627	[101][M+1]+		2816	NA	
M156.1028T285.59	c18hyper										NA			M156T286	156.102806552883	285.588290157244		[M+3H-C6H8O6]3+ 641.321	101	NA	
M156.3788T114.07_13	c18hyper										NA			M156T114_13	156.378771742954	114.072608771299		[M+K]+ 117.416 [M+H+NH3]+ 138.347	6	NA	
M156.3994T114.07_14	c18hyper										NA			M156T114_14	156.399412264926	114.07456121658			6	NA	
M156.5039T114.07_1	c18hyper										NA			M157T114_1	156.503863488408	114.068118679648			6	NA	
M156.5436T114.12_2	c18hyper										NA			M157T114_2	156.543582074481	114.119832434683			6	NA	
M157.0136T63.06	c18hyper										NA			M157T63	157.013608003597	63.0561011014453			26	NA	
M157.123T424.05	c18hyper										NA			M157T424	157.122990834992	424.04854387725			2060	NA	
M157.6986T113.89_1	c18hyper										NA			M158T114_1	157.698554821212	113.886239437906		[2M+Na+3K-H]3+ 167.116	6	NA	
M157.8991T113.99_2	c18hyper										NA			M158T114_2	157.899142947813	113.990426988679			6	NA	
M157.9152T114.05_3	c18hyper										NA			M158T114_3	157.915217793271	114.052556548509		[2M+Na+3K-H]3+ 167.441	6	NA	
M158.0183T114.07_5	c18hyper										NA			M158T114_5	158.018316080957	114.07456121658			6	NA	
M158.0453T62.24_1	c18hyper										NA			M158T62_1	158.045309627262	62.2400337408153		[M+Na]+ 135.06	26	NA	
M158.0818T113.84_6	c18hyper										NA			M158T114_6	158.081765252453	113.842268841882		[M+K]+ 119.116	6	NA	
M158.0819T84.84	c18hyper										NA			M158T85	158.081899418812	84.8414951842566			2817	NA	
M158.082T134.89	c18hyper										NA			M158T135	158.081996002184	134.886198421581			3193	NA	
M158.0926T62.46_2	c18hyper										NA			M158T62_2	158.092631273534	62.461619792804			26	NA	
M158.1182T57.82	c18hyper										NA			M158T58	158.118177967061	57.8186634430001		[M+Na]+ 135.126 [M+H-HCOOH]+ 203.117	33	NA	
M158.1184T248.5	c18hyper										NA			M158T248	158.118380412523	248.496691644985			2487	NA	
M158.1545T59.57	c18hyper										NA			M158T60	158.154549743265	59.5721517012968		[M+H-CH2]+ 171.159	26	NA	
M158.1547T113.84_8	c18hyper										NA			M158T114_8	158.154721298426	113.842977626888		[M+H-CH2]+ 171.163	6	NA	
M158.2136T113.88_9	c18hyper										NA			M158T114_9	158.213552831495	113.882531469594			6	NA	
M158.2645T114.05_10	c18hyper										NA			M158T114_10	158.264514508515	114.054439048067			6	NA	
M158.5135T114.04_1	c18hyper										NA			M159T114_1	158.513466650222	114.043201517114		[M+H+NH3]+ 140.472	6	NA	
M158.6239T114.08_3	c18hyper										NA			M159T114_3	158.62392686564	114.078796623886		[3M+Na+K]2+ 85.0952	6	NA	
M158.6379T113.99_4	c18hyper										NA			M159T114_4	158.637865124083	113.986665537814		[M+K]+ 119.676	6	NA	
M158.7787T114.02_6	c18hyper										NA			M159T114_6	158.778734921697	114.015142757938		[M+H+NH3]+ 140.751	6	NA	
M158.833T114.05_7	c18hyper										NA			M159T114_7	158.833017971024	114.054439048067		[M+H]+ 157.833	6	NA	
M158.8483T114_8	c18hyper										NA			M159T114_8	158.848272598335	114.00446452404		[M+H]+ 157.833	6	NA	
M158.9649T869.34	c18hyper										NA			M159T869	158.964946435185	869.339968963817			3539	NA	
M158.9768T114.07_10	c18hyper										NA			M159T114_10	158.976759301879	114.070149984691		[M+2K-H]+ 82.0597	6	NA	
M158.9919T114.07_11	c18hyper										NA			M159T114_11	158.991918529296	114.070325809274			6	NA	
M159.0257T114.13_13	c18hyper										NA			M159T114_13	159.025678849619	114.125859115306			6	NA	
M159.0431T114.04_14	c18hyper										NA			M159T114_14	159.043090551598	114.043201517114			6	NA	
M159.0772T93.4	c18hyper										NA			M159T93	159.077208483653	93.399246803018			4160	NA	
M159.1674T114_17	c18hyper										NA			M159T114_17	159.167412503112	114.003437986206		[M+H+NH3]+ 141.125	6	NA	
M159.2502T114.05_19	c18hyper										NA			M159T114_19	159.250170215257	114.045084016672		[M+K]+ 120.291	6	NA	
M159.344T113.99_21	c18hyper										NA			M159T114_21	159.343981911422	113.986665537814			6	NA	
M159.3835T114.03_22	c18hyper										NA			M159T114_22	159.383527197104	114.031793038036			6	NA	
M159.3994T114.04_23	c18hyper										NA			M159T114_23	159.399391081028	114.043201517114			6	NA	
M159.4628T114.02_24	c18hyper										NA			M159T114_24	159.462807603205	114.016822408669		[M+H+NH3]+ 141.436 [2M+Na+3K-H]3+ 169.769	6	NA	
M159.5276T114.07_1	c18hyper										NA			M160T114_1	159.527603373767	114.074535830003			6	NA	
M159.5638T114.07_2	c18hyper										NA			M160T114_2	159.563793960419	114.069974160108		[M+K]+ 120.603	6	NA	
M159.693T114.02_4	c18hyper										NA			M160T114_4	159.693023056806	114.015874777243		[M+Na+NH3]+ 119.676	6	NA	
M159.7471T114.04_5	c18hyper										NA			M160T114_5	159.747139308869	114.040575024605			6	NA	
M159.9882T113.99_11	c18hyper										NA			M160T114_11	159.988171807229	113.990615059334		[M+H-H20]+ 176.996 [M+H-H20]+ 176.996	6	NA	
M160.0233T241.28	c18hyper										NA			M160T241	160.023313440635	241.281908450098			71	NA	
M160.0268T114.07_12	c18hyper										NA			M160T114_12	160.026797932092	114.074535830003			6	NA	
M160.0617T114.05_13	c18hyper										NA			M160T114_13	160.061681777177	114.045084016672		[M+Na]+ 137.073	6	NA	
M160.0719T198.68	c18hyper										NA			M160T199	160.071870723409	198.676314110578		[M+H+HCOOH]+ 113.052	13	NA	
M160.0968T113.75_14	c18hyper										NA			M160T114_14	160.096762532964	113.751931490526		[3M+3Na-H]2+ 84.0765	6	NA	
M160.0971T79.68	c18hyper										NA			M160T80	160.097099959762	79.6772542716872			2789	NA	
M160.0973T62.99	c18hyper										NA			M160T63	160.097338889579	62.9881070781855			26	NA	
M160.0976T323.31	c18hyper										NA			M160T323	160.097576179297	323.306796538195	[114][M]+		1045	NA	
M160.0976T133.61	c18hyper										NA			M160T134	160.097595910306	133.605203416848			3246	NA	
M160.0976T270.03	c18hyper	N-Acetyl-DL-norvaline;2-Acetamidopentanoic acid|N-Acetyl-DL-Valine			Amino acid metabolism	Valine, Leucine and Isoleucine degradation	Others	HMDB11757	CID306106|CID227752	C7H13NO3	159.0895	BSYFPUSAWVWWDG-UHFFFAOYSA-N|IHYJTAOFMMMOPX-UHFFFAOYSA-N	InChI=1S/C7H13NO3/c1-3-4-6(7(10)11)8-5(2)9/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)|InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)	M160T270	160.097630666123	270.028034605742			4273	NA	
M160.1142T114.05_15	c18hyper										NA			M160T114_15	160.114234371661	114.054439048067			6	NA	
M160.1734T114.06_16	c18hyper										NA			M160T114_16	160.173377805839	114.063794079462		[M+Na]+ 137.179	6	NA	
M160.4236T114.05_19	c18hyper										NA			M160T114_19	160.423568329348	114.054439048067		[M+K]+ 121.463 [M+H+NH3]+ 142.396 [2M+Na+3K-H]3+ 171.208	6	NA	
M160.4691T114.07_20	c18hyper										NA			M160T114_20	160.4691172104	114.068118679648	[110][M+1]2+		6	NA	
M160.538T114.03_1	c18hyper										NA			M161T114_1	160.537991892173	114.029166545528		[M+K]+ 121.571 [M+H+NH3]+ 142.505	6	NA	
M160.5777T114_3	c18hyper										NA			M161T114_3	160.577688307868	114.003437986206		[M+H]+ 159.579	6	NA	
M160.5942T113.99_4	c18hyper										NA			M161T114_4	160.594211212377	113.992495784766		[M+H]+ 159.579	6	NA	
M160.6134T114.1_5	c18hyper										NA			M161T114_5	160.61339512051	114.096784847267		[M+Na+NH3]+ 120.603	6	NA	
M160.6592T113.99_6	c18hyper										NA			M161T114_6	160.659201225147	113.986665537814		[M+K]+ 121.692	6	NA	
M160.8089T114.07_8	c18hyper										NA			M161T114_8	160.808892366856	114.067059944368		[M+H]+ 159.811	6	NA	
M160.8785T114.06_10	c18hyper										NA			M161T114_10	160.878490427541	114.05752908839		[M+K]+ 121.915	6	NA	
M160.9087T114.07_11	c18hyper										NA			M161T114_11	160.908654464399	114.071291465704		[M+Na+NH3]+ 120.901	6	NA	
M160.9666T114.04_12	c18hyper										NA			M161T114_12	160.96656239176	114.042457524163	[110][M+2]2+		6	NA	
M161.0035T230.5	c18hyper										NA			M161T230	161.003469453322	230.499226293057		[M+K]+ 122.04	8	NA	
M161.0183T114.02_15	c18hyper										NA			M161T114_15	161.018299404922	114.016822408669			6	NA	
M161.0456T114.07_16	c18hyper										NA			M161T114_16	161.045552396601	114.072608771299			6	NA	
M161.0635T114.06_17	c18hyper										NA			M161T114_17	161.063505345288	114.055336690832			6	NA	
M161.081T114.07_18	c18hyper										NA			M161T114_18	161.081033595514	114.072608771299		[M+K]+ 122.118	6	NA	
M161.0815T299.46	c18hyper										NA			M161T299	161.081542567416	299.460687133734		[3M+2Na]2+ 92.0514	9	NA	
M161.0928T172.6	c18hyper										NA			M161T173	161.092792912913	172.597339856249			3047	NA	
M161.0928T92.91	c18hyper										NA			M161T93	161.09283754416	92.9086926404995			4150	NA	
M161.1009T323.94	c18hyper										NA			M161T324	161.100855183664	323.938517883667	[114][M+1]+		1046	NA	
M161.2335T114.02_20	c18hyper										NA			M161T114_20	161.233502250133	114.018502059401		[M+K]+ 122.274	6	NA	
M161.2737T114.1_21	c18hyper										NA			M161T114_21	161.273704769761	114.098750285009		[M+K]+ 122.312	6	NA	
M161.3987T114.06_23	c18hyper										NA			M161T114_23	161.398746103786	114.064852814742			6	NA	
M161.4385T114.04_24	c18hyper										NA			M161T114_24	161.438527551321	114.041319017556			6	NA	
M161.5746T114.07_1	c18hyper										NA			M162T114_1	161.574555612791	114.065911550022		[M+Na+NH3]+ 121.571 [M+K]+ 122.617	6	NA	
M161.6103T114.02_2	c18hyper										NA			M162T114_2	161.610336092999	114.016822408669		[M+Na+NH3]+ 121.59	6	NA	
M161.684T114.1_4	c18hyper										NA			M162T114_4	161.683986458112	114.096784847267		[M+K]+ 122.722 [M+H]+ 160.678	6	NA	
M161.7287T114.06_5	c18hyper										NA			M162T114_5	161.728664635054	114.063794079462		[M+2Na-H]+ 116.761	6	NA	
M161.8847T114_8	c18hyper										NA			M162T114_8	161.884671610019	113.995118740429		[M+Na]+ 138.903 [M+H]+ 160.885	6	NA	
M161.8996T114.05_9	c18hyper										NA			M162T114_9	161.899642425619	114.054439048067		[M+Na]+ 138.903 [M+H]+ 160.885	6	NA	
M161.9888T114.13_13	c18hyper										NA			M162T114_13	161.988772856745	114.125859115306			6	NA	
M162.0507T54.08	c18hyper										NA			M162T54	162.050729061352	54.0799895611932			33	NA	
M162.0582T114.07_15	c18hyper										NA			M162T114_15	162.058218521897	114.072608771299		[3M+2K]2+ 82.0597	6	NA	
M162.0766T65.14	c18hyper	Aminoadipic acid;alpha-Aminoadipic acid;2-Aminoadipic acid	CHEBI:37024	C00956	Amino acid metabolism	Lysine degradation	Lysine	HMDB00510	CID469	C6H11NO4	161.06881	OYIFNHCXNCRBQI-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	M162T65	162.076590492341	65.1433427233215		[M+H-CO]+ 189.067	18	NA	
M162.138T52.74	c18hyper										NA			M162T53	162.138032459924	52.736986103425	[115][M+2]+		1781	NA	
M162.1516T114.01_18	c18hyper										NA			M162T114_18	162.151551075133	114.012311391558			6	NA	
M162.234T114.07_19	c18hyper										NA			M162T114_19	162.23399988593	114.069974160108			6	NA	
M162.2635T114.07_20	c18hyper										NA			M162T114_20	162.263466687526	114.065911550022			6	NA	
M162.2841T114.06_21	c18hyper										NA			M162T114_21	162.284141857957	114.055497783347		[M+Na+NH3]+ 122.274	6	NA	
M162.2982T114.04_22	c18hyper										NA			M162T114_22	162.298155379511	114.041319017556		[M+Na+NH3]+ 122.274	6	NA	
M162.3293T114.03_23	c18hyper										NA			M162T114_23	162.329326468371	114.026071211606		[M+Na+NH3]+ 122.312 [2M+3H]3+ 241.991	6	NA	
M162.3595T114.06_24	c18hyper										NA			M162T114_24	162.359521878308	114.064852814742			6	NA	
M162.5745T114.07_1	c18hyper										NA			M163T114_1	162.574494946223	114.07456121658			6	NA	
M162.7401T114.01_4	c18hyper										NA			M163T114_4	162.740083828412	114.012311391558		[M+Na+NH3]+ 122.722 [M+H+NH3]+ 144.698	6	NA	
M162.7984T114.06_5	c18hyper										NA			M163T114_5	162.798447962162	114.063794079462			6	NA	
M162.8191T114.04_6	c18hyper										NA			M163T114_6	162.81912752431	114.043201517114		[M+Na+NH3]+ 122.804	6	NA	
M162.8438T114.01_7	c18hyper										NA			M163T114_7	162.843771172686	114.012311391558		[M+K]+ 123.88	6	NA	
M162.9035T114.04_10	c18hyper										NA			M163T114_10	162.90354330975	114.039831031654		[M+H+NH3]+ 144.88	6	NA	
M162.9398T114.05_11	c18hyper										NA			M163T114_11	162.939827011115	114.045084016672		[M+K]+ 123.983	6	NA	
M162.9727T113.99_13	c18hyper										NA			M163T114_13	162.97265904168	113.988546263246		[M+H-CH3]+ 176.996 [M+H-CH3]+ 176.996	6	NA	
M162.9988T164.1	c18hyper										NA			M163T164	162.99876121995	164.10134789955		[M+H-CO]+ 189.99 [M+H-CO]+ 189.99	11	NA	
