variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M269.0971T262.49	c18hypersil													M269T262	269.097104606181	262.489372841524			1792	NA	
M269.1027T108.1	c18hypersil													M269T108	269.10265050866	108.101562954186	[374][M+2]+		63	NA	
M269.1072T348.25	c18hypersil													M269T348	269.107188837444	348.248084758298		[M+2Na-H]+ 224.131	58	NA	
M269.1503T96.58	c18hypersil													M269T97	269.150271484032	96.5836969605393	[376][M+2]+		45	NA	
M269.1618T63.78	c18hypersil													M269T64	269.161767596379	63.7800408266753			3	NA	
M269.1752T261.11	c18hypersil													M269T261	269.175233087407	261.10593629362			1793	NA	
M269.2114T502.08	c18hypersil													M269T502	269.211429353206	502.082746399324		[M+H]+ 268.2	19	NA	
M269.2281T906.75	c18hypersil													M269T907	269.228121840677	906.752167304094			3199	NA	
M269.673T278.94	c18hypersil													M270T279	269.672950777691	278.942505753902		[M+2H-NH3]2+ 554.35	71	NA	
M269.8223T254.08	c18hypersil													M270T254	269.822278376552	254.076015823874		[M+2K]2+ 461.734	49	NA	
M270.0645T416.82	c18hypersil													M270T417	270.064549325545	416.816812981748			1700	NA	
M270.0653T51.14	c18hypersil													M270T51	270.065349269589	51.1414782368498		[3M+2K]2+ 154.073	4	NA	
M270.1195T48.94	c18hypersil													M270T49	270.1194667775	48.9382504259726	[384][M]+	[M+H]+ 269.112	4	NA	
M270.135T213.24	c18hypersil													M270T213	270.135042397487	213.243806236001		[3M+2K]2+ 154.114	84	NA	
M270.1708T395.96	c18hypersil													M270T396	270.170843420355	395.963525400033		[M+2H-C6H8O6]2+ 714.379	69	NA	
M270.3162T574.58	c18hypersil													M270T575	270.316182894817	574.583259843792			851	NA	
M271.1303T187.68	c18hypersil													M271T188	271.130257742197	187.677247809144		[M+Na]+ 248.146	57	NA	
M271.1412T62.87	c18hypersil													M271T63	271.141191873355	62.8737356563881		[M+H-CO2]+ 314.124	3	NA	
M271.1667T264.95	c18hypersil													M271T265	271.166658796667	264.948658392533			1796	NA	
M271.2747T512.73	c18hypersil													M271T513	271.274715864033	512.72516074548			3066	NA	
M271.6699T130.4	c18hypersil													M272T130	271.669889042078	130.396870130314			75	NA	
M272.0927T99.19	c18hypersil													M272T99	272.092728417102	99.1871408403552		[M+Na]+ 249.095	45	NA	
M272.1616T107.52	c18hypersil													M272T108	272.161565274333	107.522786444276		[M+K]+ 233.198 [M+Na]+ 249.172 [M+H]+ 271.155	63	NA	
M272.2225T548.68	c18hypersil													M272T549	272.222532206528	548.676834714187			883	NA	
M272.6672T297.34	c18hypersil													M273T297	272.667219305824	297.341094351576			74	NA	
M272.8459T147.59	c18hypersil													M273T148	272.845920178532	147.587719173507			65	NA	
M273.0195T46.94	c18hypersil													M273T47	273.019489173651	46.9387141494944			279	NA	
M273.0762T48.47	c18hypersil													M273T48	273.076178294646	48.4747126995729		[3M+2Na+K-H]2+ 154.073	4	NA	
M273.0917T128.81	c18hypersil													M273T129	273.091731557434	128.813018780003		[M+K]+ 234.128	75	NA	
M273.1281T171.8	c18hypersil													M273T172	273.128070612197	171.803355659032			2475	NA	
M273.1484T238.51	c18hypersil													M273T239	273.148403236125	238.505838495913			1797	NA	
M273.157T95.4	c18hypersil													M273T95	273.157013469786	95.3998557502944			2553	NA	
M273.1702T284.69	c18hypersil													M273T285	273.170224330247	284.688338120512		[M+K]+ 234.212	71	NA	
M274.1122T300.96	c18hypersil													M274T301	274.112181814425	300.958851503566		[3M+3Na-H]2+ 160.08	8	NA	
M274.1409T95.57	c18hypersil													M274T96	274.140945519259	95.5671563268562			2554	NA	
M274.1471T158.37	c18hypersil													M274T158	274.147068256417	158.366203884045			82	NA	
M274.1659T137.17	c18hypersil													M274T137	274.165898958751	137.172433249175			75	NA	
M274.6482T186.38	c18hypersil													M275T186	274.648159856031	186.384911861919			2291	NA	
M274.85T257.24	c18hypersil													M275T257	274.850045187077	257.240077002402		[M+Na+HCOOH]+ 205.859 [M+K]+ 235.892 [M+H]+ 273.84	49	NA	
M275.0175T53.54	c18hypersil													M275T54	275.017475194433	53.5367028777529			4	NA	
M275.1077T318.28	c18hypersil													M275T318	275.107739879749	318.284651460022			16	NA	
M275.1161T625.7	c18hypersil													M275T626	275.116144264359	625.699680699567			1158	NA	
M275.1247T118.02	c18hypersil													M275T118	275.124728533247	118.017301305595	[396][M]+		1507	NA	
M275.1618T268.61	c18hypersil													M275T269	275.161835409298	268.612769255597		[M+H]+ 274.146	77	NA	
M275.5282T332.24_1	c18hypersil													M276T332_1	275.528217797996	332.244090591218		[M+Na]+ 252.53	79	NA	
M275.8413T176.43	c18hypersil													M276T176	275.841262401348	176.42609297581			2376	NA	
M276.0861T282.83	c18hypersil													M276T283	276.086148741178	282.82574102499		[M+Na]+ 253.099	71	NA	
M276.1202T49.33_2	c18hypersil													M276T49_2	276.120171064578	49.3261220604312			282	NA	
M276.124T121.11	c18hypersil													M276T121	276.124023542561	121.11244057571	[396][M+1]+		1511	NA	
M276.1568T180.41	c18hypersil													M276T180	276.156843373277	180.412681867847		[M+H-C6H10O4]+ 421.201	57	NA	
M276.1798T478.66	c18hypersil													M276T479	276.179819508726	478.656518142267	[392][M+2]+		1388	NA	
M276.1809T114.87	c18hypersil													M276T115	276.180921329796	114.867369855528		[M+H]+ 275.17	2	NA	
M276.1823T246.63	c18hypersil													M276T247	276.182279461747	246.632602501308			1799	NA	
M276.1994T499.27	c18hypersil													M276T499	276.199405341609	499.269000863237			19	NA	
M276.6321T95.08	c18hypersil													M277T95	276.632070481309	95.0753804927073			2556	NA	
M276.9976T43.59_2	c18hypersil													M277T44_2	276.997594998511	43.5865022646667			4	NA	
M277.0631T46.49	c18hypersil													M277T46	277.063112051236	46.4917488197218			283	NA	
M277.1194T376.72_1	c18hypersil													M277T377_1	277.1194007132	376.715757838321	[398][M+2]2+		64	NA	
M277.1197T222.9	c18hypersil													M277T223	277.119704168825	222.904350448793			3093	NA	
M277.1314T345.15	c18hypersil													M277T345	277.131406150151	345.14679879739	[399][M+1]+		58	NA	
M277.1635T314.36_2	c18hypersil													M277T314_2	277.163541401952	314.357057163324			16	NA	
M277.1773T126.6	c18hypersil													M277T127	277.177331036113	126.595083847152		[M+H-H20]+ 294.178	2809	NA	
M277.6516T126.05	c18hypersil													M278T126	277.651577683648	126.049076843984		[M+K+NH3]+ 221.65 [M+H-H20]+ 294.655	75	NA	
M277.8307T264.3	c18hypersil													M278T264	277.830740855871	264.296271183113			1801	NA	
M278.017T113.12	c18hypersil													M278T113	278.01702700466	113.116463615144		[2M+2Na-H]+ 116.525	2	NA	
M278.0175T74.89	c18hypersil													M278T75	278.017461302553	74.8870244342312			1	NA	
M278.0943T587.15_2	c18hypersil													M278T587_2	278.094303346954	587.147350468622	[402][M+2]2+		20	NA	
M278.1247T51.22	c18hypersil													M278T51	278.124729488708	51.2201107691729			4	NA	
M278.1303T364.3	c18hypersil													M278T364	278.130273639514	364.303570885598	[398][M+3]+		64	NA	
M278.1441T328.69	c18hypersil													M278T329	278.144105289121	328.689166116871			110	NA	
M278.1579T161.76_1	c18hypersil													M278T162_1	278.157897349947	161.755972185074		[M+2K-H]+ 201.236	9	NA	
M278.1722T141.95	c18hypersil													M278T142	278.172247675054	141.946497413538		[M+K]+ 239.212 [M+Na]+ 255.186 [M+H]+ 277.167 [M+H-C6H8O6]+ 453.183	42	NA	
M278.1751T470.79	c18hypersil													M278T471	278.175138807404	470.793315217359			379	NA	
M278.1808T279.96	c18hypersil													M278T280	278.180811713668	279.956165953649		[2M+H+Na]2+ 266.189 [M+2H]2+ 554.35	71	NA	
M278.2086T39.55	c18hypersil													M278T40	278.208641677085	39.5499891773678			508	NA	
M278.256T477.32	c18hypersil													M278T477	278.255968199942	477.318004666647	[404][M+1]+		1444	NA	
M278.4088T161.54_2	c18hypersil													M278T162_2	278.408785878387	161.537585261558		[M+2K-H]+ 201.482	9	NA	
M278.5738T58.71	c18hypersil													M279T59	278.573764706981	58.7054398552494		[M+2H-C6H10O5]2+ 717.199	3	NA	
M279.0815T250.98	c18hypersil													M279T251	279.081460052662	250.982920148987			1802	NA	
M279.1011T82.27	c18hypersil													M279T82	279.101115799981	82.2744317552382			2281	NA	
M279.1198T48.48_1	c18hypersil													M279T48_1	279.119771967992	48.4842618323324			4	NA	
M279.1392T275.62	c18hypersil													M279T276	279.139241130294	275.620936624876		[M+H]+ 278.134	90	NA	
M279.1562T44.28_3	c18hypersil													M279T44_3	279.156175628093	44.279872986768			4	NA	
M279.1754T90.02	c18hypersil													M279T90	279.175365834147	90.0223478773609	[411][M]2+		67	NA	
M279.1925T47.8_2	c18hypersil													M279T48_2	279.192545161913	47.8033491263037			4	NA	
M279.2039T42.93	c18hypersil													M279T43	279.203875780301	42.9310314834521			4	NA	
M279.4244T243.19	c18hypersil													M279T243	279.424440082464	243.191411992235			1803	NA	
M279.6706T253.81_1	c18hypersil													M280T254_1	279.67062278105	253.805896631945			49	NA	
M279.6753T243.21_1	c18hypersil													M280T243_1	279.675252082011	243.209744833486			1804	NA	
M279.6769T90.05	c18hypersil													M280T90	279.676918684432	90.0485335772982	[411][M+1]2+		2557	NA	
M279.9214T253.82_2	c18hypersil													M280T254_2	279.921396741159	253.818474946328		[3M+2H]2+ 185.947	49	NA	
M280.0932T46.32	c18hypersil													M280T46	280.093206438593	46.3179587105964			4	NA	
M280.1306T82.64	c18hypersil													M280T83	280.130622419828	82.6355450703945			56	NA	
M280.1306T121.12	c18hypersil													M280T121	280.130624634058	121.124854469775			40	NA	
M280.1309T243.34_2	c18hypersil													M280T243_2	280.13090950104	243.335384098469			1805	NA	
M280.2647T754.84	c18hypersil													M280T755	280.264734824624	754.839880166548			607	NA	
M280.6651T311.16	c18hypersil													M281T311	280.665098019967	311.163878725655			2649	NA	
M281.1002T179.27	c18hypersil													M281T179	281.100176735192	179.265880982647			57	NA	
M281.1081T130.82	c18hypersil													M281T131	281.10812457014	130.82040519164			75	NA	
M281.1145T101.32	c18hypersil													M281T101	281.114520349217	101.322166167948			45	NA	
M281.1511T134.5	c18hypersil													M281T134	281.15107608621	134.498415201222	[420][M]+	[M+H+HCOOH]+ 234.128	75	NA	
M281.1569T258.07	c18hypersil													M281T258	281.156900661762	258.072720152665		[M+K]+ 242.191 [M+2H-CH2]2+ 574.313	49	NA	
M281.1726T434.2	c18hypersil													M281T434	281.172589981737	434.20295128497			1019	NA	
M281.5094T96.45	c18hypersil													M282T96	281.509375239587	96.453521823118		[M+K]+ 242.551 [M+Na]+ 258.524 [M+H]+ 280.505	45	NA	
M281.5095T244.97	c18hypersil													M282T245	281.509480404898	244.967766721612			1808	NA	
M282.0844T64.34_1	c18hypersil													M282T64_1	282.084366628178	64.3403059550746		[M+Na]+ 259.102	39	NA	
M282.0984T89.87	c18hypersil													M282T90	282.098424664085	89.8657027708837			2558	NA	
M282.1198T49.25	c18hypersil	1-Methyladenosine	CHEBI:16020	C02494	Nucleotide metabolism	Purine metabolism	Adenine	HMDB03331	CID27476	C11H15N5O4	281.1124	GFYLSDSUCHVORB-IOSLPCCCSA-N	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	M282T49	282.119761244685	49.2452734257452	[415][M+2]+		4	NA	
M282.1484T264.68	c18hypersil													M282T265	282.14842605293	264.681355983393	[423][M]2+		1810	NA	
M282.1525T513.22	c18hypersil													M282T513	282.152461438788	513.217452834713			3069	NA	
M282.1817T252.12	c18hypersil													M282T252	282.181672902099	252.117449577383			1811	NA	
M282.4815T101.6	c18hypersil													M282T102	282.481497224977	101.603392073874		[M+Na]+ 259.489 [2M+2Na+K]3+ 381.245	45	NA	
M282.6501T264.59	c18hypersil													M283T265	282.650055283904	264.593093434115	[423][M+1]2+		1812	NA	
M282.686T261.82_1	c18hypersil													M283T262_1	282.685982672221	261.822412417226			1813	NA	
M283.0515T391	c18hypersil													M283T391	283.051479596559	391.002194896812		[M+Na]+ 260.061	69	NA	
M283.0703T53.13	c18hypersil													M283T53	283.070336024526	53.1312846237148			4	NA	
M283.123T406.63	c18hypersil													M283T407	283.122995827979	406.632924474573			2698	NA	
M283.1282T258.5	c18hypersil													M283T258	283.12821422179	258.496186629459		[M+Na]+ 260.138	49	NA	
M283.1302T92.62	c18hypersil													M283T93	283.130228927856	92.6205484520212			2514	NA	
M283.1759T593.3	c18hypersil													M283T593	283.175861154847	593.301344447308		[M+H-C5H8O4]+ 414.208	20	NA	
M283.2748T522.92	c18hypersil													M283T523	283.274773787109	522.923789454304			81	NA	
M284.067T50.33	c18hypersil													M284T50	284.067038309798	50.3276622299505			286	NA	
M284.0827T147.44	c18hypersil													M284T147	284.082661659082	147.439123976655		[M+K]+ 245.119	65	NA	
M284.095T256.94	c18hypersil													M284T257	284.094966436895	256.943191740752			49	NA	
M284.1035T117.98	c18hypersil													M284T118	284.103519267474	117.978556905566		[M+K]+ 245.145 [M+H]+ 283.099	1507	NA	
M284.1132T331.61	c18hypersil													M284T332	284.113224672336	331.612635490601		[M+2H-COCH2]2+ 608.23	79	NA	
M284.1383T44.17_2	c18hypersil													M284T44_2	284.138296114965	44.1652719122689		[M+K]+ 245.176 [M+2H-CO2]2+ 610.255	4	NA	
M284.1661T252.23	c18hypersil													M284T252	284.166121815886	252.231077861154			1815	NA	
M284.1683T550.18	c18hypersil													M284T550	284.16830236977	550.180323956835			909	NA	
M284.1859T240.59	c18hypersil													M284T241	284.185879464523	240.594863850758			1816	NA	
M284.6569T527.88	c18hypersil													M285T528	284.656948368446	527.881326390198			72	NA	
M284.8295T247.12_1	c18hypersil													M285T247_1	284.829491856531	247.11553183971			1817	NA	
M285.0669T208.91	c18hypersil													M285T209	285.066850604133	208.908163995267		[2M+2Na+2K-H]3+ 366.147	99	NA	
M285.0761T424.27	c18hypersil	Glycitein		C14536				HMDB05781	CID5317750	C16H12O5	284.06847	DXYUAIFZCFRPTH-UHFFFAOYSA-N	InChI=1S/C16H12O5/c1-20-15-6-11-14(7-13(15)18)21-8-12(16(11)19)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3	M285T424	285.076120850257	424.265602554448			1459	NA	
M285.1458T99.77	c18hypersil													M285T100	285.145755038383	99.7673739218594		[M+Na]+ 262.153	45	NA	
M285.1696T470.13	c18hypersil													M285T470	285.169647689646	470.133399239911			380	NA	
M285.1729T80.3	c18hypersil													M285T80	285.172873364158	80.297172537532		[2M+Na]+ 131.084	56	NA	
M285.6112T487.55	c18hypersil													M286T488	285.611201099541	487.547516591908	[431][M+1]2+		692	NA	
M285.6312T92.98	c18hypersil													M286T93	285.63116556302	92.9848106258392			2560	NA	
M285.8963T45.24	c18hypersil													M286T45	285.896326082216	45.2360756566522			288	NA	
M286.0261T120.74	c18hypersil													M286T121	286.026102226088	120.739982445875		[2M+Na+2K-H]2+ 236.079	40	NA	
M286.104T115.13	c18hypersil	N4-Acetylcytidine	CHEBI:70989		Nucleotide metabolism	Pyrimidine metabolism	Cytidine	HMDB05923	CID107461	C11H15N3O6	285.09609	NIDVTARKFBZMOT-PEBGCTIMSA-N	InChI=1S/C11H15N3O6/c1-5(16)12-7-2-3-14(11(19)13-7)10-9(18)8(17)6(4-15)20-10/h2-3,6,8-10,15,17-18H,4H2,1H3,(H,12,13,16,19)/t6-,8-,9-,10-/m1/s1	M286T115	286.103985059324	115.126835574671		[2M+K]+ 123.571	2	NA	
M286.1124T356.24	c18hypersil													M286T356	286.112362023144	356.243759410749		[M+2H-CO]2+ 598.199 [M+2H-C4H8]2+ 626.264	76	NA	
M286.1145T48.96	c18hypersil													M286T49	286.114474996084	48.962401878345		[3M+3Na-H]2+ 168.09	4	NA	
M286.1607T171.79	c18hypersil													M286T172	286.160668536686	171.789691118697			2466	NA	
M286.178T269.9	c18hypersil													M286T270	286.178047148434	269.901626064544		[M+H-CO2]+ 329.166	77	NA	
M286.1781T284.58	c18hypersil													M286T285	286.178110885889	284.583889180323	[437][M]2+	[2M+H+K]2+ 266.189	71	NA	
M286.2026T413.55	c18hypersil													M286T414	286.202600808782	413.546426067636		[M+Na]+ 263.217	51	NA	
M287.0586T41.35	c18hypersil													M287T41	287.058612719728	41.3510727932741		[M+Na]+ 264.066 [M+H]+ 286.049 [M+H-CH2]+ 300.07	34	NA	
M287.0774T71.4	c18hypersil													M287T71	287.077446713394	71.4004382533835			106	NA	
M287.1252T175.79	c18hypersil													M287T176	287.125159235223	175.793152027762		[2M+2Na+K]3+ 388.224	2376	NA	
M287.1671T99.35	c18hypersil													M287T99	287.167124535028	99.3505554152752		[M+K]+ 248.203	45	NA	
M287.2228T417.75	c18hypersil													M287T418	287.222837951568	417.753678502713			51	NA	
M287.2342T402.88	c18hypersil													M287T403	287.234204217059	402.880799110733			2763	NA	
M287.2695T499.95	c18hypersil													M287T500	287.26946006085	499.947068215072			781	NA	
M287.6263T623.13	c18hypersil													M288T623	287.626323720266	623.127953758841			1148	NA	
M287.8501T242.16	c18hypersil													M288T242	287.850061063275	242.162520096697			1820	NA	
M288.066T70.13	c18hypersil													M288T70	288.065993487997	70.1290719691386			50	NA	
M288.1018T395.79	c18hypersil													M288T396	288.101813232471	395.787808745056		[M+K]+ 249.136 [M+Na]+ 265.109 [M+H]+ 287.092	69	NA	
M288.1091T83.98	c18hypersil													M288T84	288.109077397286	83.9762091930742		[M+Na]+ 265.125 [M+H]+ 287.105	38	NA	
M288.1614T702.11	c18hypersil													M288T702	288.161431260711	702.108618204466			6	NA	
M288.1755T278.88	c18hypersil													M288T279	288.175484446967	278.883519412275		[M+Na+HCOOH]+ 219.181	71	NA	
M288.1932T299.06	c18hypersil													M288T299	288.193197055906	299.057175937166			8	NA	
M288.2038T66.55	c18hypersil													M288T67	288.203812022674	66.552673549812			7	NA	
M288.2541T602.89	c18hypersil													M288T603	288.254125389518	602.893704207391	[445][M]+	[M+H]+ 287.247	1197	NA	
M288.6805T298.54	c18hypersil													M289T299	288.680474938618	298.540576165744		[M+Na]+ 265.693	8	NA	
M288.9046T242.83_1	c18hypersil													M289T243_1	288.90460062536	242.83298159786			1821	NA	
M288.9935T47.05	c18hypersil													M289T47	288.993496086406	47.0503153027651		[M+H-C6H8O6]+ 464.03	4	NA	
M289.0146T86.47	c18hypersil													M289T86	289.01460921837	86.4676663654132		[M+Na+CF3COOH]+ 132.04	38	NA	
M289.0505T89.59_1	c18hypersil													M289T90_1	289.050500010176	89.5864767772152			38	NA	
M289.0808T107.86	c18hypersil													M289T108	289.080828770317	107.85735546143		[M+Na]+ 266.094	63	NA	
M289.1163T487.23	c18hypersil													M289T487	289.116290207354	487.22603826848			14	NA	
M289.1234T258.52	c18hypersil													M289T259	289.123438210683	258.515477380063		[2M+3H]3+ 432.188	49	NA	
M289.141T148.48	c18hypersil													M289T148	289.140979080396	148.481997785993			65	NA	
M289.1412T266.94	c18hypersil													M289T267	289.141208703072	266.935513215281			1822	NA	
M289.1554T242.92_2	c18hypersil													M289T243_2	289.155401583228	242.918353688124			1823	NA	
M289.1728T285.95	c18hypersil													M289T286	289.172829955729	285.945617180491	[447][M]2+	[2M+2Na]2+ 266.189 [M+H+Na]2+ 554.35	71	NA	
M289.177T89.55_2	c18hypersil													M289T90_2	289.176960694694	89.5515037889542			38	NA	
M289.2573T602.67	c18hypersil													M289T603	289.257315537176	602.674785474638	[445][M+1]+		1211	NA	
M289.6575T136.87	c18hypersil													M290T137	289.657493708511	136.869019649687			75	NA	
M290.0821T58.4	c18hypersil													M290T58	290.082051327456	58.4029711301598	[449][M]+		3	NA	
M290.1013T53.01	c18hypersil													M290T53	290.101337828127	53.0101522064162		[M+2H-C6H8O6]2+ 754.205	4	NA	
M290.1245T117.94	c18hypersil													M290T118	290.124522336783	117.941639151663	[450][M]+	[M+2Na-H]+ 245.145	1507	NA	
M290.1495T239.51	c18hypersil													M290T240	290.149482399002	239.514061910182			1824	NA	
M290.1613T234.37	c18hypersil													M290T234	290.161295850399	234.370437013512			98	NA	
M290.1787T430.46	c18hypersil													M290T430	290.178694179413	430.461394296627			1020	NA	
M290.6619T504.45	c18hypersil													M291T504	290.661895218296	504.450683467558			791	NA	
M290.6647T189.19	c18hypersil													M291T189	290.664676927714	189.185171767284			2316	NA	
M291.0759T251.31	c18hypersil													M291T251	291.075943466245	251.312429042042			1825	NA	
M291.1276T118.47	c18hypersil													M291T118	291.127646844303	118.472598915227	[450][M+1]+		1508	NA	
M291.9771T43.23	c18hypersil													M292T43	291.977054409498	43.2303127458613		[M+Na]+ 268.986	4	NA	
M292.0256T201.37	c18hypersil													M292T201	292.025591036138	201.369887864788		[M+Na]+ 269.036	100	NA	
M292.1125T633.57_2	c18hypersil													M292T634_2	292.112451032423	633.571370856891	[455][M+1]2+		26	NA	
M292.1152T51.29	c18hypersil													M292T51	292.115156778294	51.2943440971192		[M+2H-C2H4]2+ 610.255	4	NA	
M292.123T217.49	c18hypersil													M292T217	292.122981517145	217.48856202361			3080	NA	
M292.1312T278.57	c18hypersil													M292T279	292.131228007367	278.574003882576			2662	NA	
M292.1515T53.67	c18hypersil													M292T54	292.151503269072	53.6678619557481			4	NA	
M292.6082T264.26	c18hypersil													M293T264	292.608194498643	264.264122393001			1826	NA	
M292.9715T43.6_2	c18hypersil													M293T44_2	292.971541143711	43.6009300315618			4	NA	
M293.0646T52.2_1	c18hypersil													M293T52_1	293.064611815028	52.2031641253325			4	NA	
M293.0806T114.68	c18hypersil													M293T115	293.080609579549	114.684564567486			2	NA	
M293.1525T504.45	c18hypersil													M293T504	293.152472461269	504.453168293448			792	NA	
M293.1609T225.52	c18hypersil													M293T226	293.160886226896	225.522878709264		[M+H-CO2]+ 336.145	3232	NA	
M293.1629T262.87	c18hypersil													M293T263	293.162857337359	262.865809224583			1827	NA	
M293.1872T381.07	c18hypersil													M293T381	293.187238126272	381.067926053765		[M+2H-NH3]2+ 601.402	64	NA	
M293.2449T51.68_2	c18hypersil													M293T52_2	293.244858653728	51.6781838226771		[M+H]+ 292.236	4	NA	
M293.4954T224.55	c18hypersil													M293T225	293.495390442712	224.55336751947			3233	NA	
M293.5963T270.98_1	c18hypersil													M294T271_1	293.596279280649	270.98379056637		[3M+3K-H]2+ 157.113	77	NA	
M293.6244T194.62	c18hypersil													M294T195	293.624403898169	194.620891731644			2361	NA	
M293.6434T527.96_1	c18hypersil													M294T528_1	293.643422466905	527.957925933247	[458][M]2+		72	NA	
M293.6504T504.5	c18hypersil													M294T505	293.650373624133	504.504379374052			793	NA	
M293.7018T270.52_2	c18hypersil													M294T271_2	293.701777994897	270.523692347696			77	NA	
M294.0567T238.82	c18hypersil													M294T239	294.056731440251	238.82204287231			1828	NA	
M294.1022T241.27	c18hypersil													M294T241	294.102249484652	241.265903779009			1829	NA	
M294.1198T53.21	c18hypersil													M294T53	294.11975750588	53.2065280739237		[3M+2Na+K-H]2+ 168.09	4	NA	
M294.1464T212.94	c18hypersil													M294T213	294.1464156382	212.944885819529			84	NA	
M294.1664T261.96	c18hypersil													M294T262	294.166388572979	261.963186620198			1830	NA	
M294.1704T291.26	c18hypersil													M294T291	294.170428017085	291.257337925234		[M+H]+ 293.16	33	NA	
M294.1808T148.52	c18hypersil													M294T149	294.18078169612	148.520841636193		[3M+H+Na]2+ 188.118	65	NA	
M294.1935T219.78	c18hypersil													M294T220	294.193466238594	219.777648086602			3082	NA	
M294.5297T279.02	c18hypersil													M295T279	294.52971695489	279.02234546215			71	NA	
M294.667T207.59_1	c18hypersil													M295T208_1	294.666997969701	207.590818107809			3110	NA	
M294.6907T100.87	c18hypersil													M295T101	294.690720459523	100.872920719622		[M+Na]+ 271.705	45	NA	
M294.9177T207.75_2	c18hypersil													M295T208_2	294.917661439154	207.751088660155			3118	NA	
M295.0941T256.34	c18hypersil													M295T256	295.09411530451	256.344332498557		[M+Na]+ 272.102 [M+H]+ 294.086	49	NA	
M295.1185T587.09_1	c18hypersil													M295T587_1	295.118454483333	587.085497147481			20	NA	
M295.1227T164.75	c18hypersil													M295T165	295.122730648166	164.7536156796		[3M+H]+ 98.0394	9	NA	
M295.1304T121.08	c18hypersil													M295T121	295.130382531958	121.079135439126		[M+Na+HCOOH]+ 226.141	40	NA	
M295.131T282.61	c18hypersil													M295T283	295.131021252153	282.605414742085	[467][M]+	[M+K+NH3]+ 239.135	71	NA	
M295.1513T42.36	c18hypersil													M295T42	295.151334894622	42.3590591833287		[M+K]+ 256.192	34	NA	
M295.1664T231.16	c18hypersil													M295T231	295.16638000864	231.155696074207			13	NA	
M295.1828T127.83	c18hypersil													M295T128	295.182817537206	127.832782123737		[M+H]+ 294.178	2809	NA	
M295.1913T587.45_2	c18hypersil													M295T587_2	295.191276820853	587.452282845665		[M+H+CF3COOH]+ 160.185 [M+H+HCOOH]+ 248.174 [M+K]+ 256.236	20	NA	
M295.2268T481.42	c18hypersil													M295T481	295.226815537167	481.417444467291			1408	NA	
M295.5718T178.34	c18hypersil													M296T178	295.571762032617	178.344419654614			57	NA	
M296.1342T282.46	c18hypersil													M296T282	296.13424981779	282.45570623337	[467][M+1]+		71	NA	
M296.1371T218.46	c18hypersil													M296T218	296.137094661215	218.460763646913			3084	NA	
M296.1398T642.33	c18hypersil													M296T642	296.139824883165	642.334761954735		[M+H]+ 295.128	22	NA	
M296.1472T701.98_2	c18hypersil													M296T702_2	296.147154614404	701.976596681714			418	NA	
M296.6175T486.97	c18hypersil													M297T487	296.617474281709	486.965352215909			693	NA	
M296.6594T100.33	c18hypersil													M297T100	296.659418773198	100.330771894513			45	NA	
M296.8222T245.23	c18hypersil													M297T245	296.822151571029	245.226237154239			1835	NA	
M297.1095T62.96	c18hypersil													M297T63	297.109465056422	62.9612521822629		[M+H-H20]+ 314.124	3	NA	
M297.1288T317.09	c18hypersil													M297T317	297.128758279108	317.090509130454		[M+Na+K-H]+ 236.172	16	NA	
M297.129T95.32	c18hypersil													M297T95	297.129012336025	95.3241681364619	[460][M+3]+		2563	NA	
M297.1568T243.12	c18hypersil													M297T243	297.156781461919	243.115909238479			1836	NA	
M297.1942T277.39	c18hypersil													M297T277	297.194186555816	277.39040079263		[M+Na]+ 274.202	90	NA	
M297.2432T588.58	c18hypersil													M297T589	297.243174725264	588.57748283031		[M+H-H20]+ 314.245	20	NA	
M297.2788T477.25	c18hypersil													M297T477	297.278813052976	477.24775866318			1446	NA	
M297.649T118.53	c18hypersil													M298T119	297.649035247951	118.526937253054			40	NA	
