variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M321.6552T241.62	c18hyper			0.208685551400874	0.632426057779362	0	-0.427431310034651	0.377919540519161	0	-0.011766985980719	0.996741874099359	0	-0.217921756784351	0.683609689290719	0	0.324236654864945	0.349599686963659	E	E	E	E	E	E	0	0											M322T242	321.655247092042	241.618537365363			1876	NA	
M321.8682T42.89	c18hyper			0.132534823131026	0.851076465956154	0	-0.604090855764399	0.247150924901526	0	0.247362298469719	0.502352710017577	0	-0.461529341614195	0.117533840710783	0	0.291522400555466	0.881083391832564	E	E	E	E	E	E	0	0											M322T43	321.868189855147	42.8911542534876	[552][M+1]+		4	NA	
M322.1195T693.54	c18hyper			-0.490390867232801	0.724581125232631	0	-2.00345091095031	0.346330223807609	0	-1.38926226276439	0.616259952563584	0	-3.08431471517267	0.0999119052620381	0	0.215596329274607	0.825518158206633	E	E	E	E	E	E	0	0											M322T694	322.119514152241	693.537981422192			1094	NA	
M322.134T325.62	c18hyper			0.834229588361174	0.56620505782478	0	-1.81531554762877	0.247150924901526	0	0.950568103058822	0.587380667334384	0	-1.79137072541199	0.203028081228763	0	0.472996608413535	1.15819506690914	E	E	E	E	E	E	0	0											M322T326	322.134039070049	325.622802800715			16	NA	
M322.1341T248.92	c18hyper			-0.306240844750205	0.199880765833762	0	-1.63558447423319	2.63731751744845e-05	1	-0.0682724939877879	0.99051354160763	0	-1.57938585651389	3.6466644785386e-06	1	0.314566677008303	0.393008271162861	E	E	E	E	E	E	0	0											M322T249	322.134062523797	248.920490060144	[553][M+1]+		1877	NA	
M322.1654T422.51	c18hyper			-0.062071210684211	0.785281432779346	0	-1.39106428274586	0.0202280372199889	1	0.00743578170760806	0.955399703422626	0	-1.18026987409308	0.0190285572859108	1	0.0638024873877015	0.123648580105242	E	E	E	E	E	E	0	0											M322T423	322.165411006553	422.514832131044			1461	NA	
M322.6921T256.33	c18hyper			-0.777797944475095	0.0339027741155619	1	0.0847045854452926	0.966266065042107	0	-0.345146773525604	0.370275883169787	0	-0.00848122429240306	0.992500956613766	0	1.200588773842	1.41290586077826	E	E	E	E	E	E	0	0											M323T256	322.692065141585	256.332251071944		[M+H]+ 321.688	49	NA	
M323.0926T135.22	c18hyper			0.799188572371538	0.260805519981835	0	-1.17477372446867	0.158319710362717	0	-0.338901838811903	0.811370781167372	0	-0.445876829811674	0.708997927905241	0	0.847132253326254	0.217144064950154	E	E	E	E	E	E	0	0											M323T135	323.09255551219	135.216244892493			75	NA	
M323.1115T341.94	c18hyper			0.386892343114328	0.502360301234078	0	0.47783236846241	0.569191150439528	0	0.173480197692131	0.871196033928563	0	0.298202031690607	0.727376086230658	0	0.616755256709359	0.316572594251629	E	E	E	E	E	E	0	0											M323T342	323.111489315749	341.935505427934			58	NA	
M323.1422T94.64	c18hyper			1.7218843168643	0.00116506279036756	1	-0.0206179700685603	0.91513713045814	0	0.679241960616423	0.392815173470285	0	-0.0798250324269301	0.911573101011494	0	1.74062712721426	1.72404057344231	E	E	E	E	E	E	0	0											M323T95	323.14220389941	94.6432993474221			2571	NA	
M323.1752T270.12	c18hyper			-0.203151026970337	0.598415411083453	0	0.275153212506943	0.590273534322301	0	-0.204916572240748	0.512678978041083	0	0.8269650158035	0.00123790890349953	1	0.344499405320087	0.680101679221232	E	E	E	E	E	E	0	0											M323T270	323.17518944217	270.121649058541			77	NA	
M323.1925T323.21	c18hyper			-1.22742527678343	0.0786422610019108	0	0.616999964238804	0.596902785664902	0	0.0453642237961134	0.980660299948884	0	-0.0780902514275379	0.959088260729427	0	1.11000437845888	0.552423889168132	E	E	E	E	E	E	0	0											M323T323	323.192536886555	323.210171186177		[M+H-CO]+ 350.174	16	NA	
M323.8596T139.55	c18hyper			-1.12437798529937	0.0156586201493378	1	-0.0282836433632543	0.89760297198024	0	-0.396027182070775	0.492427887470295	0	-0.132448863468296	0.846098765450938	0	1.42888826773526	1.17891682987263	E	E	E	E	E	E	0	0											M324T140	323.859552629522	139.55143580171			42	NA	
M324.0606T50.45	c18hyper			0.64097367723361	2.74594374753724e-05	1	-0.373439367607698	0.0269256913633919	1	0.134256689097889	0.476768869829196	0	-0.352900663792976	0.0169446304633346	1	2.01563136426239	1.01227954000416	E	E	E	E	E	E	0	0											M324T50	324.060578539127	50.447570000605	[559][M]+	[M+H]+ 323.056	4	NA	
M324.0906T41.48	c18hyper			-0.340660457145283	0.0236591694305851	1	0.076253619794743	0.849664261614868	0	-0.152698104228209	0.496877707041074	0	-0.00844739448130305	0.992737422042403	0	1.41045398346765	1.01316844067289	E	E	E	E	E	E	0	0											M324T41	324.090589094444	41.4837275848158		[M+H]+ 323.083	34	NA	
M324.153T42.35	c18hyper			-0.83357082778301	0.000580643927209374	1	0.295831397675506	0.441587627726816	0	-0.421749528912573	0.170065976500224	0	0.156934727655875	0.514999781925695	0	1.71150505470363	2.27199527773522	E	E	E	E	E	E	0	0											M324T42	324.153034406851	42.3511882344009		[3M+2K]2+ 190.113	34	NA	
M324.2048T258.97	c18hyper			-0.0499364020200481	0.881065058154062	0	-0.151143753493965	0.783107036915658	0	-0.13830031086702	0.880155378074404	0	-0.13807905139592	0.870149167318761	0	0.137967101441628	0.0285248386682593	E	E	E	E	E	E	0	0											M324T259	324.20476577388	258.971452932639			1880	NA	
M324.6838T242.6	c18hyper			-0.999461260299187	0.00718582874224459	1	-0.379179987608946	0.372708638528777	0	-0.13714554188206	0.836824497992837	0	-0.467765221704711	0.273702790902353	0	1.56151729280255	0.284673201777617	E	E	E	E	E	E	0	0											M325T243	324.683768560122	242.598765140778			1881	NA	
M324.6973T259.32	c18hyper			-2.00494527414024	0.00499353160335033	1	0.793379865973789	0.494285903903456	0	-0.656656638075717	0.512678978041083	0	0.158157716857641	0.864958330413652	0	1.49035335765315	1.61941865257383	E	E	E	E	E	E	0	0											M325T259	324.697255660239	259.323443544247			1882	NA	
M324.8367T241.22	c18hyper			-2.53474816320949	0.0981152709777388	0	-1.62582944804325	0.413747972789131	0	-0.0203985874566399	0.991272718013235	0	-1.39043300095645	0.408638091303001	0	0.962865800590704	0.518888640197727	E	E	E	E	E	E	0	0											M325T241	324.836684023216	241.219279823392			1883	NA	
M325.0904T40.9	c18hyper			-0.235857378193	0.184932775210195	0	0.231227915003407	0.333754187616209	0	-0.0276869322681677	0.905159845518169	0	0.0741793912431916	0.727367222269586	0	0.734308220230063	0.455037198791258	E	E	E	E	E	E	0	0											M325T41	325.09036439911	40.9025253495354			1360	NA	
M325.134T387.88	c18hyper			-0.386605217492294	0.391972499393283	0	0.330870215704579	0.635170531977581	0	-1.43772951898079	0.371304632382112	0	1.2860486159896	0.362233724410311	0	0.530672782725964	1.07803330159246	E	E	E	E	E	E	0	0											M325T388	325.133975441732	387.883325234556			2786	NA	
M325.159T532.63	c18hyper			-0.774157851022302	0.132934846666237	0	-0.142178158927036	0.833751209096038	0	-0.4765058627319	0.616259952563584	0	-0.526911794742624	0.508063253912756	0	0.910616488161905	0.20594322325728	E	E	E	E	E	E	0	0											M325T533	325.158968179651	532.629574166775		[M+H]+ 324.157	21	NA	
M325.1593T272.65	c18hyper			-2.28965510975541	0.000433438088804032	1	0.547871909969912	0.68005508433843	0	-0.359693981123156	0.477833241564127	0	0.0389714499177671	0.928905928358096	0	1.77666760474933	1.78801526563013	E	E	E	E	E	E	0	0											M325T273	325.159255658878	272.652412098989			2836	NA	
M325.1621T41.83	c18hyper			-0.024336955318196	0.90075039589354	0	1.08258096741794	0.0080930563538071	1	0.216449738061197	0.749490952442099	0	0.991607244057784	0.00790392311737609	1	0.158803600311967	0.0923198887104376	E	E	E	E	E	E	0	0											M325T42	325.162106531226	41.8308168893937		[2M+2K-H]+ 124.123	34	NA	
M325.1702T107.26	c18hyper			-0.234713762794115	0.714832570175874	0	0.659344354154722	0.29355322047645	0	0.191594103431356	0.60807538841194	0	0.262497416953082	0.381594932303774	0	0.365558496226286	0.84608762675492	E	E	E	E	E	E	0	0											M325T107	325.17020614761	107.260724100432		[M+H]+ 324.166	63	NA	
M325.1949T263.85_1	c18hyper			1.05818236992954	0.000520243859525386	1	0.0137870307853358	0.864906205376828	0	0.528812614797076	0.223409380149873	0	0.0357778589583262	0.97669542162807	0	1.90570220209097	1.64878034274484	E	E	E	E	E	E	0	0											M325T264_1	325.194899405093	263.845912371734			1884	NA	
M325.2743T560.9	c18hyper			-0.0431856323299513	0.776784767323144	0	-0.899162835088063	0.0196769064438177	1	-1.12606870007223	0.217708942963764	0	-0.934041933751141	0.212181005867655	0	0.108479805517553	1.27270834377776	E	E	E	E	E	E	0	0											M325T561	325.274346847097	560.89754107439			857	NA	
M325.4454T264.11_2	c18hyper			0.913423140959427	0.00217926668306106	1	0.0723018041595225	0.774767958007811	0	0.494141405862017	0.259434332056016	0	0.022791858769855	0.994001408582589	0	1.75944875783456	1.69427241110623	E	E	E	E	E	E	0	0											M325T264_2	325.445381669568	264.109493558785	[564][M]2+		1885	NA	
M325.6345T635.97	c18hyper			-1.58364373158011	0.224059789893783	0	-1.69879692766568	0.333754187616209	0	-1.62462895078865	0.273390414356847	0	-1.84041605581917	0.114001132375077	0	0.597646667420777	1.04100742874524	E	E	D	E	E	E	0	0											M326T636	325.634547519388	635.971582562135		[M+2Na+K-H]2+ 567.334	22	NA	
M325.947T265.3	c18hyper			-1.52736630173776	6.24456092272942e-07	1	-0.779833995625101	0.00234571140673312	1	-1.00688337728112	0.210177513931369	0	-1.08738177242244	0.0688627767843297	0	1.82783444922175	1.28064954580421	E	E	E	E	E	E	0	0											M326T265	325.946991010811	265.296291575764	[564][M+1]2+		1886	NA	
M326.032T47.1	c18hyper			1.03787749475258	0.000579855607114307	1	-0.0460946198862935	0.958726568137244	0	0.37877327717794	0.350315477331825	0	0.0789258811337987	0.889289948125724	0	1.94385917855037	1.5777543397153	E	E	E	E	E	E	0	0											M326T47	326.032023265389	47.1010187266596	[565][M]+	[M+2K-H]+ 249.112 [M+H-H20]+ 343.037	4	NA	
M326.0889T222.22	c18hyper			0.678547453693476	0.809160351978172	0	-4.30606784379851	0.00488605542551519	1	-0.526816596729891	0.903616970151193	0	-4.77000855385074	0.00658846407370153	1	0.367253057174444	0.215202066164881	E	E	E	E	E	E	0	0											M326T222	326.088879372331	222.216017919283			3079	NA	
M326.1253T243.95	c18hyper			0.458048174683231	0.0596459231598692	0	0.44527762202965	0.143589979741036	0	0.389489571375632	0.415217204192033	0	0.0122524037517948	0.995879691688511	0	1.16080740008058	1.16643948311941	E	E	E	E	E	E	0	0											M326T244	326.125270898366	243.952128277357			1887	NA	
M326.1379T296.4	c18hyper			0.0370314401233678	0.934521044837431	0	-0.154889076479686	0.717531959675249	0	-0.0217519813036215	0.99051354160763	0	-0.324279264413653	0.486343958624619	0	0.272750495643937	0.0255473434878139	E	E	E	E	E	E	0	0											M326T296	326.137913818982	296.400626619302		[M+K]+ 287.178 [M+Na]+ 303.145 [2M+Na+2K]3+ 438.738	74	NA	
M326.1718T131.18	c18hyper			-0.446517812804959	0.120783903247619	0	0.0980696466331938	0.898339839637289	0	-0.389098494521521	0.318626474009655	0	-0.0167027885822915	0.99693684210466	0	1.16117030056861	1.23916554371172	E	E	E	E	E	E	0	0											M326T131	326.171843133924	131.183827500538			75	NA	
M326.1972T328.6	c18hyper			0.455255714899369	0.229482131273235	0	-0.40907770706975	0.441587627726816	0	0.120174346603589	0.829979250561758	0	-0.438801896315512	0.350539204075711	0	0.825010700219846	0.739897506939939	E	E	E	E	E	E	0	0											M326T329	326.197217675433	328.60465726015		[M+Na]+ 303.202	110	NA	
M326.317T522.12	c18hyper			-0.648913549400291	0.139442832434799	0	-1.45000694455022	0.0113730257239224	1	-0.812680328137139	0.304192032324648	0	-0.510280532055402	0.496432483983398	0	0.623854906022759	1.42748897704156	E	E	E	E	E	E	0	0											M326T522	326.316979987997	522.116733741682			2916	NA	
M326.8089T242.59	c18hyper			-2.12344467400926	0.441106779826399	0	-1.77165890386017	0.665246396597248	0	0.710465447739603	0.845388611177752	0	-0.829827404103533	0.804361263972592	0	0.450674056705806	0.807094727257796	E	E	D	E	E	E	0	0											M327T243	326.808885690375	242.586211832983			1888	NA	
M327.1031T282.91	c18hyper			-1.65096615517369	0.104047165928475	0	-3.42983719283973	0.00860592959604268	1	-1.91054196611381	0.138553778098987	0	-2.4881663486022	0.00285012379678957	1	0.569162559229407	1.7095421659742	E	E	E	E	E	E	0	0											M327T283	327.103100360624	282.91486671451			71	NA	
M327.154T269.56	c18hyper			0.873501039212426	0.0480137736252334	1	-0.100789119124672	0.963453351689126	0	0.269231483990078	0.781264999767152	0	0.0974712736945396	0.931542846976119	0	1.2174228698417	1.12574007528514	E	E	E	E	E	E	0	0											M327T270	327.154009846176	269.555591869116			77	NA	
M327.1677T65.54	c18hyper			-1.168083445134	6.46510704502781e-06	1	0.0437936800820644	0.92163327605182	0	-0.36145269352442	0.262170842811667	0	-0.201921915678657	0.513965799209305	0	2.11463610152426	1.48650507171326	E	E	E	E	E	E	0	0											M327T66	327.167654805269	65.5395647575757			7	NA	
M327.1683T291.52	c18hyper			-0.32468755893116	0.78016307962867	0	0.441725402277052	0.785992145050968	0	-1.04281961218113	0.670290598215377	0	-0.90962829633237	0.684726463091806	0	0.236780063894828	0.896633467523921	E	E	E	E	E	E	0	0											M327T292	327.168287059352	291.524450421022		[M+H]+ 326.158	33	NA	
M327.1733T108.66	c18hyper			-1.1856721384924	0.00121223987494164	1	-0.416342782570121	0.291928408280874	0	-0.451748296387047	0.192717539999049	0	-0.584793354623409	0.0190960115250073	1	1.62018437088077	1.95280509289932	E	E	E	E	E	E	0	0											M327T109	327.173260982591	108.664580243389			63	NA	
M327.1898T265.98	c18hyper			-0.0387593579031336	0.927761354518045	0	-0.348452201286266	0.711837723183568	0	-0.237069060449985	0.889973056124723	0	-0.835445626605477	0.45398647076252	0	0.00761574497753203	0.21787698122019	E	E	E	E	E	E	0	0											M327T266	327.189800722167	265.976967139495			1889	NA	
M327.2021T592.84	c18hyper			1.674432289007	0.322713514777912	0	0.505713049077857	0.840070159543341	0	1.64813732181793	0.55701406616068	0	1.32573092802117	0.598530020095306	0	0.547911669616252	0.908669031012466	E	E	E	E	E	E	0	0											M327T593	327.202128144171	592.840143671035			858	NA	
M327.2155T669.96	c18hyper			2.45120902369252	0.487362150862465	0	-2.75024995934187	0.574395881564072	0	-0.183010944747799	0.989407358659566	0	-1.75775914520237	0.738392848737382	0	0.610716137538162	0.159957580876658	E	E	E	E	E	E	0	0											M327T670	327.215538225652	669.963625269881		[M+H]+ 326.204	744	NA	
M327.2533T512.32	c18hyper			0.149768658686652	0.587368440114918	0	0.0155906787399278	0.958481019553074	0	-0.00123445822681845	0.999745582948971	0	-0.0308472216466296	0.95050996067134	0	0.474290189524265	0.247230412880721	E	E	E	E	E	E	0	0											M327T512	327.253267641764	512.316220719356			3071	NA	
M327.5277T96.39_1	c18hyper			-4.33648165059854	0.000598589357108904	1	1.09509327684116	0.666013216842158	0	-0.722590294476221	0.223409380149873	0	0.313711550762918	0.530244215297131	0	1.8210367145624	2.00092957310812	E	E	D	E	E	E	0	0											M328T96_1	327.527727304299	96.386715645681		[M+K+HCOOH]+ 242.551 [M+Na+HCOOH]+ 258.524 [M+H+HCOOH]+ 280.505	45	NA	
M327.6402T487.76	c18hyper			0.583144062638258	0.0136071610452325	1	0.729428389489751	0.00902844021614165	1	0.0681195049050238	0.931828971263132	0	0.577200199653857	0.0880698293049848	0	1.00631298170369	0.256349738405523	E	E	E	E	E	E	0	0											M328T488	327.640165087575	487.759739906495	[570][M]2+		14	NA	
M327.8441T259.47	c18hyper			-3.30292442743771	5.26331843065511e-07	1	0.270738756148379	0.971372939727064	0	-0.779419901940939	0.162790823500165	0	-0.0615960774684901	0.962354598698741	0	2.20075698686043	1.88434912460834	B	E	E	E	E	E	0	0											M328T259	327.844103129117	259.465162754154			1890	NA	
M327.8619T96.19_2	c18hyper			-4.30356228389817	0.000560714444416625	1	0.689863618469104	0.857861649667625	0	-0.761753838492622	0.294186427445516	0	0.391286841597529	0.539952506989352	0	1.82381347804841	1.59954563100543	E	S	D	E	E	E	0	0											M328T96_2	327.861938710329	96.1922625238034		[M+K]+ 288.893	45	NA	
M328.0259T238.82	c18hyper			-0.000818746561877859	0.920814199752872	0	-0.492677412835873	0.20173863631376	0	-0.00621325694112862	0.986878675150184	0	-0.416041855789221	0.156462780393458	0	0.0340445661638032	0.216943393908413	E	E	E	E	E	E	0	0											M328T239	328.025862388153	238.816459002486			1891	NA	
M328.0484T277.07	c18hyper			0.586153613081494	0.853828471637372	0	-3.30840758444464	0.0838043356515564	0	-0.679074407910873	0.859100874056236	0	-1.64222034402018	0.544011771790693	0	0.26113696313795	0.199870042700391	E	E	E	E	E	E	0	0											M328T277	328.048420874478	277.066323464281		[M+2H]2+ 654.084	90	NA	
M328.1418T487.44	c18hyper			0.572746290348201	0.141929307705916	0	1.06609691978606	0.0344154669210754	1	0.185495018206902	0.890499177786636	0	0.796561999473534	0.329382847001341	0	0.750020505412164	0.428123164388722	E	E	E	E	E	E	0	0											M328T487	328.141761016708	487.435498732733	[570][M+1]2+		14	NA	
M328.1531T127.77	c18hyper			0.429767598394031	0.355342708955793	0	0.421741498977692	0.517569188026243	0	0.0155499629782536	0.99329288833083	0	0.675824816826017	0.323448246969368	0	0.556503308542044	0.133067392684115	E	E	E	E	E	E	0	0											M328T128	328.153147254383	127.76772631508		[M+H-C4H8]+ 383.215	75	NA	
M328.1535T156.56	c18hyper			0.988367798319857	0.0192637060900046	1	1.00629699602514	0.0445458170450989	1	0.0865650642140814	0.962082259020675	0	0.678787089992252	0.390366715051798	0	1.22514303302692	0.0385647220350111	E	E	E	E	E	E	0	0											M328T157	328.153540625768	156.562414678718			82	NA	
M328.1618T52.59	c18hyper			-0.747964559787688	0.0157885381737855	1	0.144953298266364	0.867819185584903	0	-0.082732412617208	0.852068134541218	0	0.0443742011946284	0.916741736538429	0	1.3932557636405	0.949961059128909	E	E	E	E	E	E	0	0											M328T53	328.16179350832	52.589090812272			4	NA	
M328.1888T341.73	c18hyper			-0.549726638819536	0.1513996989631	0	-0.479189663036479	0.343376110590691	0	-0.991877786343977	0.279505649266051	0	-0.0228493719855809	0.98907545237757	0	0.606332143806615	1.50205174155401	E	E	E	E	E	E	0	0											M328T342	328.18881431847	341.728994179634		[M+H-C6H8O6]+ 503.2	58	NA	
M328.2086T274.57	c18hyper			0.14470294989667	0.980517120856493	0	-1.74255760062955	0.0139614571942229	1	-0.695751787054121	0.576210882262847	0	-1.76817611592047	0.0273023805930418	1	0.0233917504070336	0.448708401177405	E	E	E	E	E	E	0	0											M328T275	328.208556635567	274.572854990191		[M+Na]+ 305.22	90	NA	
M328.6379T487.52	c18hyper			1.40235209080974	0.243435245233262	0	1.70854663258481	0.295168550671271	0	0.832283449850474	0.726610791073958	0	1.69550838855797	0.329306817865245	0	0.686779093579052	0.952913225322347	E	E	E	E	E	E	0	0											M329T488	328.637886814789	487.517427552568	[570][M+2]2+		14	NA	
M328.6915T119.6	c18hyper			0.939591933275063	0.126539345442492	0	-0.264799534910924	0.858562848269611	0	0.223791253065603	0.89643739556025	0	0.674693413303801	0.563835652519064	0	1.02555301317779	0.758868307264897	E	E	E	E	E	E	0	0											M329T120	328.691490178433	119.60006001594		[M+H+HCOOH]+ 281.687	1507	NA	
M328.6966T78.13_1	c18hyper			-0.0249827045314355	0.927761354518045	0	0.0772350796752796	0.805189317347092	0	0.0278385706583819	0.940474355195306	0	0.0796494751705623	0.762143565350066	0	0.00767684984078118	0.33403024988278	E	E	E	E	E	E	0	0											M329T78_1	328.696557229784	78.1254307362169	[574][M]2+		56	NA	
M328.7049T330.71	c18hyper			-0.724680190886808	0.0891691651232608	0	-0.271075137213343	0.629509142019604	0	-0.457832095043996	0.465556872631774	0	-0.158638492339509	0.827832027829037	0	1.09557375640432	0.992727457579643	E	E	E	E	E	E	0	0											M329T331	328.704869895856	330.708389625672			79	NA	
M328.8594T82.14	c18hyper			0.0400400655311852	0.914363263688402	0	0.0940172486571562	0.883429575649664	0	-0.0708105767282152	0.889973056124723	0	0.294657824628	0.500242453593428	0	0.0745913910598783	0.247136789381669	E	E	E	E	E	E	0	0											M329T82	328.859428648883	82.1376920265145		[2M+2K-H]+ 125.967	56	NA	
M329.0112T43.47	c18hyper			-0.220502426179014	0.285203787703605	0	0.126944309443893	0.725920109602457	0	-0.353264726675997	0.251576053818446	0	0.13446798677063	0.615094007267492	0	0.920250249153001	1.63062112047213	E	E	E	E	E	E	0	0											M329T43	329.011166577387	43.4681449196348	[565][M+2]+		4	NA	
M329.147T93.49	c18hyper			0.106012162255126	0.537744635745566	0	0.356775920685642	0.153294646751878	0	-0.0444083938140842	0.904545156142399	0	0.191384328640401	0.560307323378386	0	0.423951302204399	0.38272141816107	E	E	E	E	E	E	0	0											M329T93	329.146998139926	93.4914223211831			2574	NA	
M329.1515T288.52	c18hyper			-0.231688014562678	0.65125409799428	0	-0.278283176700951	0.723740419399352	0	-0.258650385899539	0.747118493764842	0	-0.027604566850755	0.984876407058756	0	0.200686836229176	0.0201463597816978	E	E	E	E	E	E	0	0											M329T289	329.151523534506	288.515857554074			33	NA	
M329.1518T311.07	c18hyper			-0.109236479663787	0.779161205740178	0	-0.575409804264742	0.353126774576729	0	-0.215256149986336	0.73614955299473	0	0.0965781462357906	0.873672564306883	0	0.196348734269722	0.331374643528112	E	E	E	E	E	E	0	0											M329T311	329.151826978327	311.072294957828			70	NA	
M329.1652T113.22	c18hyper			-0.483981913285865	0.00185221961082453	1	-0.0358825332528134	0.779246065866367	0	-0.277315906544437	0.190022663652988	0	-0.142378065919287	0.466792905329551	0	1.74379912797482	2.1478701080678	E	E	E	E	E	E	0	0											M329T113	329.165167197555	113.221260492521			2	NA	
M329.1657T74.69	c18hyper			-0.304523001185274	0.062933084128544	0	0.0237409913184869	0.994825016173465	0	-0.189030272155598	0.379468140254598	0	-0.197384726926114	0.285729796911738	0	1.24216354432314	1.7281835581684	E	E	E	E	E	E	0	0											M329T75	329.16573769281	74.6865335153122			1	NA	
M329.1658T229.31	c18hyper			0.186669859797464	0.713413719556497	0	0.745541975838227	0.33433512145193	0	0.331105427924015	0.756909594772663	0	0.940478641591623	0.183044232382072	0	0.24743571455328	0.973204404250687	E	E	E	E	E	E	0	0											M329T229	329.165815223759	229.311810318215		[M+K]+ 290.205	13	NA	
M329.1985T78.32_2	c18hyper			-0.0887040464256081	0.749700064530434	0	-0.0137945534333923	0.965706983873469	0	0.0624165960779273	0.885991075092215	0	-0.0168920874411604	0.967721070762166	0	0.0721352065786929	0.169049105347627	E	E	E	E	E	E	0	0											M329T78_2	329.198480916443	78.3179605778327	[574][M+1]2+		56	NA	
M329.2448T402.85	c18hyper			-0.128890140064374	0.458044618052616	0	-0.443400370785843	0.0739093006064432	0	0.00530684601348952	0.968545001109409	0	-0.430856425352083	0.149547980716956	0	0.358673564912171	0.256040180380179	E	E	E	E	E	E	0	0											M329T403	329.244837095869	402.853380359929			73	NA	
M329.6081T278.79	c18hyper			-0.146050086195572	0.481069085680946	0	-0.0464770582794216	0.881615850100979	0	-1.95939174041791	0.397430693120403	0	-0.0770969223719877	0.999354716839966	0	0.32546030419806	1.01569353110157	E	E	E	E	E	E	0	0											M330T279	329.608077538808	278.792313263733	[575][M+1]2+		71	NA	
M329.6756T92.78	c18hyper			-5.15347149622431	0.00177977514274692	1	0.347770863516683	0.994825016173465	0	-1.19711227918335	0.136486054600239	0	-0.21867879973056	0.822471616901487	0	1.6255859089247	2.55555532669869	E	E	D	E	E	E	0	0											M330T93	329.675556090098	92.7821227727983			2575	NA	
M329.8557T249.6_1	c18hyper			0.700830820585612	0.672309755380096	0	-1.52195188742837	0.398671370693253	0	0.203373933175211	0.921382720255293	0	-1.31648552853726	0.482667724461285	0	0.375365867578438	0.783318436370104	E	E	E	E	E	E	0	0											M330T250_1	329.855738166329	249.598050996098			1895	NA	
M329.9962T42.81	c18hyper			-0.175431069570777	0.314759391668643	0	-0.100484033274078	0.689615656512069	0	-0.0533449229333289	0.859999144782259	0	-0.162974564993146	0.420694602483984	0	0.606140136291622	0.397971975708532	E	E	E	E	E	E	0	0											M330T43	329.996204098256	42.8086831307435		[M+K+NaCOOH]+ 223.045	1358	NA	
M330.0742T55.5	c18hyper			-0.0279136378012623	0.862269624992544	0	-0.149240126091851	0.577345352172127	0	-0.064245307290971	0.847331711343849	0	0.0426865077644401	0.890930490371492	0	0.0579807267409608	0.0197811083757978	E	E	E	E	E	E	0	0											M330T56	330.074235402769	55.504161280749			4	NA	
M330.0838T218.72	c18hyper			0.949355344114595	0.0900903052586811	0	-0.917275832257637	0.205900501428253	0	0.200997479887494	0.786910402877266	0	-1.15428585751173	0.0572418776624579	0	1.11805536198158	0.263282801784817	E	E	E	E	E	E	0	0											M330T219	330.083827314409	218.71977562109		[M+K]+ 291.115	97	NA	
M330.1499T212.83	c18hyper			-0.232788869505031	0.447692649278964	0	-1.04629658531519	0.0203559061052025	1	-1.05472742379993	0.220911478488277	0	-1.51140378606434	0.0137527903241463	1	0.167580869420028	1.27461964709553	E	E	E	E	E	E	0	0											M330T213	330.14991372747	212.832708554158		[M+K]+ 291.195	84	NA	
M330.1679T99.07	c18hyper			-0.50056568487796	0.166740028501442	0	-0.565504975349386	0.241196679337545	0	-0.285137791135938	0.662764751887075	0	-0.603675246407567	0.188399480252838	0	0.745414693817655	0.532821315743312	E	E	E	E	E	E	0	0											M330T99	330.167852322593	99.0726934533713		[M+Na+HCOOH]+ 261.17 [M+H]+ 329.165	45	NA	
M330.17T173.73	c18hyper			0.823610286684257	0.0873663758357812	0	-0.466662091676188	0.540237009058845	0	0.113654287357692	0.89695579455174	0	-0.420073112205776	0.583021307597027	0	1.10862834737702	0.693781699852105	E	E	E	E	E	E	0	0											M330T174	330.170035167372	173.730542881711			60	NA	
M330.1704T250.35_2	c18hyper			1.99980117984122	2.90092214865507e-05	1	-0.704067713147731	0.293942289848552	0	0.567801601053612	0.512590821093687	0	-0.866870201036358	0.226341186814319	0	2.00704622486477	1.03116806614327	E	E	E	E	E	E	0	0											M330T250_2	330.170430150705	250.347199677142			1896	NA	
M330.2039T234.17	c18hyper			0.781820474848807	0.094900642472099	0	-0.688847293818814	0.275682167140393	0	-0.382954607482054	0.703320367275705	0	-0.857057184629245	0.220152636122481	0	1.12396071963108	0.255790781160581	E	E	E	E	E	E	0	0											M330T234	330.203892741745	234.166261262101			3106	NA	
M330.2401T319.73	c18hyper			-0.588029504945023	0.13623857727691	0	-0.373059759123405	0.476095415447356	0	-0.735972080822116	0.162790823500165	0	-0.496218073836234	0.237175342055132	0	0.817885647866472	1.91866986844174	E	E	E	E	E	E	0	0											M330T320	330.240115549618	319.733553331229		[2M+Na+3K-H]3+ 425.928	16	NA	
