variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M711.1784T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M711T898	711.178421769873	897.600628947006			26	NA		-0.0688294043629529	0.935514162523865	0	-0.13554217300165	0.432878825125951	0			0
M843.8289T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M844T48	843.828888065945	48.2924423055842		[M-H-CH4]- 860.872	18	NA		-0.0684134090725674	0.935514162523865	0	-0.215931948112344	0.224506692002334	0			0
M971.3179T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M971T48_2	971.317938311166	48.2141030381293		[M+Cl+CF3COOH]- 802.356	18	NA		0.0621084046381313	0.935514162523865	0	-0.180873517123214	0.0750441487437603	0			0
M348.005T7.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M348T452	348.005012409677	452.017868530721			32	NA		0.0584702522653728	0.935514162523865	0	0.582121305925519	0.0037422124275244	1			0
M633.36T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M633T884	633.360023000259	884.070945229812	[425][M+1]-		172	NA		0.0523989686816861	0.935514162523865	0	0.404404698070863	0.0107753295962288	1			0
M640.2923T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M640T1009	640.292345503091	1009.2473831478	[440][M]-	[M+Cl]- 605.323 [M-H]- 641.3	19	NA		-0.0502789099910466	0.935514162523865	0	0.153462388282678	0.0592124929514048	0			0
M542.6366T15.2_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M543T914_3	542.636606529289	913.754276980464			457	NA		-0.040856097474963	0.935514162523865	0	-0.0882931427962426	0.393789159194728	0			0
M710.2568T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M710T882	710.256806198501	882.021738428028	[483][M+1]-		11	NA		-0.0382601494296999	0.935514162523865	0	-0.139804004052657	0.161789531140507	0			0
M689.2646T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M689T916	689.264623004449	915.77817842589	[473][M+1]-		218	NA		0.0335692526078262	0.935514162523865	0	0.058824609465729	0.487349316405455	0			0
M685.2535T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M685T915	685.253546714834	915.115436394396			9	NA		0.0283286249241925	0.935514162523865	0	-0.0161783042800003	0.861994699918583	0			0
M608.3182T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M608T916	608.318172517494	915.887412704454	[401][M]-		218	NA		0.0242698006885291	0.935514162523865	0	-0.0032127085268705	0.986520803729887	0			0
M736.5132T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M737T898	736.513185801865	898.247897089134			744	NA		0.17815960020944	0.935952909135999	0	0.476513146921734	0.298120599326606	0			0
M115.9344T20.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M116T1212	115.934359388825	1212.47643307752		[3M-H+Cl]2- 65.9642 [M-H]- 116.935	3	NA		0.473134492198902	0.937277311573367	0	-1.05384645268452	0.2461618755195	0			0
M305.2487T18.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M305T1122	305.248683991498	1122.15089969026	[165][M]-		1110	62	@M306.2522T18.7|-13C	-0.175057659989719	0.937277311573367	0	0.745486562858172	0.00411040680187446	1			0
M130.0873T8.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M130T532	130.087291154236	531.958630050678			2015	NA		0.164449286374191	0.937277311573367	0	0.285677155369886	0.512408609368372	0			0
M309.2799T20.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M309T1218	309.27994250779	1217.88990916739	[172][M]-		216	63	@M310.2833T20.3|-13C	0.139653640937947	0.937277311573367	0	-0.242817530129729	0.411478071541741	0			0
M279.233T18.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M279T1090	279.232977316424	1090.36183559342	[135][M]-		622	53	@M280.2364T18.2|-13C|@M281.2393T18.2|-18O|-13C2	-0.136654747410059	0.937277311573367	0	0.206412872052748	0.51828300860479	0			0
M168.9893T9.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M169T552	168.989272943745	552.462465974365			2059	NA		0.117169675977898	0.937277311573367	0	-0.0337541783120887	0.951922165048046	0			0
M114.056T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-Proline	CHEBI:17203	1	a,b,c	M114T60	114.055980025636	59.5686951222368			226	NA		0.113820680778524	0.937277311573367	0	0.0860117677846315	0.770251266837064	0			0
M309.8561T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M310T597	309.856060750447	596.546365258652			1558	NA		-0.111113583598545	0.937277311573367	0	-0.0936693462065588	0.749277225341627	0			0
M275.9921T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M276T53	275.992080374126	53.4232214199497	[131][M+3]-		33	NA		-0.108623581299778	0.937277311573367	0	0.160158816441601	0.532048269967343	0			0
M147.0492T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M147T54	147.049205356747	54.474425465871	[42][M+1]-		105	NA		0.106560995311508	0.937277311573367	0	0.0341284100980896	0.915238795717621	0			0
M166.0635T13.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M166T833	166.063524977507	833.14452463557			1225	NA		0.104085979770179	0.937277311573367	0	-0.0798828300926573	0.785658832285342	0			0
M209.0796T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M209T596	209.079641215048	595.614139556375		[M-2H+Na]- 188.106	107	NA		0.100561357317995	0.937277311573367	0	0.0334626538896927	0.909548439660037	0			0
M624.7377T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M625T53	624.737698975492	53.3241159666406			33	NA		-0.0979442484477548	0.937277311573367	0	0.131160034996793	0.576595348629624	0			0
M281.0731T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M281T47	281.073102491517	47.0790383046635		[M-H]- 282.08	18	39	@M349.0606T0.8|-(HCOONa)|@M417.048T0.8|-2(HCOONa)	-0.0970718466997216	0.937277311573367	0	0.423830198440236	0.00236548846858281	1			0
M251.2018T17.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M251T1048	251.201848071806	1047.96557350981			913	NA		-0.0953555032462727	0.937277311573367	0	0.00926376715754884	0.99565248393848	0			0
M396.2238T17.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M396T1066	396.223812860076	1065.86729801417	[246][M+1]-		14	NA		-0.0922831407782656	0.937277311573367	0	0.155744696229771	0.449004380246423	0			0
M189.0081T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M189T43	189.008139348729	43.1423333026378		[M-H]- 190.015	90	26	@M146.9611T0.7_2|+(C3H6)	0.0887957483480033	0.937277311573367	0	-0.154186047022106	0.420558921385206	0			0
M591.9052T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M592T48	591.905187979488	48.2054917223579	[386][M+3]-		18	NA		0.0851404246020344	0.937277311573367	0	-0.219608703313041	0.16149690685087	0			0
M790.5605T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M791T936	790.560476760683	935.911112178522		[M-H-C2H4]- 819.614	17	NA		0.0753617444445336	0.937277311573367	0	-0.0197635409773138	0.957041482154661	0			0
M309.1741T20.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M309T1213	309.174095532863	1213.36445418178	[170][M]-	[M-H+HCOOH]- 264.179	114	NA		-0.0722392568051156	0.937277311573367	0	-0.04313689624815	0.833800229974314	0			0
M128.9595T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M129T898	128.959506464088	898.146693251418		[M-H]- 129.966	26	NA		0.0655260683832228	0.937277311573367	0	0.0206126832459574	0.91454467756427	0			0
M533.4552T18.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M533T1132	533.455224729269	1132.32171071465			395	NA		-0.0650576509661107	0.937277311573367	0	-0.0246494295175133	0.897057208845873	0			0
M852.861T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M853T48_1	852.86101186005	48.1421584075381	[577][M]2-		18	NA		-0.0648062609743647	0.937277311573367	0	-0.0243401724175492	0.894217781687274	0			0
M285.2072T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	Hexadecanedioic acid	CHEBI:73722	2	a,b	M285T878	285.207173589953	878.249942646822		[M-H]- 286.211	51	NA		0.0634145897246388	0.937277311573367	0	0.340231209723129	0.0628615506355482	0			0
M254.9816T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M255T71	254.981604870061	71.1525879810426		[M-H]- 255.991	8	NA		0.0613057399773229	0.937277311573367	0	0.579051400831794	0.00603560786722397	1			0
M619.2889T17.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M619T1030	619.288923142979	1029.85424438028			854	NA		-0.0600667677197446	0.937277311573367	0	-0.109245482810353	0.479002787111712	0			0
M827.8567T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M828T48_1	827.856695321436	48.1278151803718	[558][M]2-		18	NA		0.048489891246799	0.937277311573367	0	-0.0241337745149703	0.892308340456435	0			0
M539.3184T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M539T876	539.318412690428	876.26383460961	[334][M+1]-		1010	NA		-0.0471451710219171	0.937277311573367	0	-0.489427706401569	0.00445573754355429	1			0
M284.7748T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M285T52	284.774796245253	51.9862096116314		[2M-2H+K]- 123.904	33	NA		-0.0463266437966432	0.937277311573367	0	-0.133626521027514	0.28471157408702	0			0
M602.302T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M602T880	602.301953483117	879.681056479086		[M+Cl]- 567.333	23	NA		0.0460979257748111	0.937277311573367	0	0.0953978613527582	0.436172913072244	0			0
M565.5134T14.7_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M566T882_1	565.513431018605	882.3348284337			11	NA		-0.0454635978768891	0.937277311573367	0	-0.0856192722344993	0.472030065195739	0			0
M530.3023T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M530T897	530.30231888308	897.288116559372	[326][M]-	[M+Cl]- 495.333	26	NA		-0.0454012299123345	0.937277311573367	0	-0.15038077669135	0.219192453857633	0			0
M963.3309T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M963T48_2	963.330949774563	48.2209180615112		[M-H]- 964.336	18	NA		0.040626115743267	0.937277311573367	0	-0.0315796089490856	0.785658832285342	0			0
M195.8109T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M196T57	195.810919980417	56.6180446408765	[78][M]-	[M+Cl]- 160.841	105	NA		0.0402661764055701	0.937277311573367	0	-0.0710097708684572	0.407634144888882	0			0
M566.9156T15.6_5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M567T936_5	566.915633209001	936.398720629746	[365][M+1]3-		648	NA		-0.0350132331238573	0.937277311573367	0	-0.170239016427443	0.0888413152261888	0			0
M565.6197T14.7_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M566T882_3	565.61971713888	882.051189929184			503	NA		0.0349241612476643	0.937277311573367	0	-0.0454920373956789	0.603262785907707	0			0
M641.2585T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M641T915	641.258512479477	914.61059211348	[438][M+1]-		9	NA		-0.0321160176403232	0.937277311573367	0	-0.0605137733603769	0.473376910631214	0			0
M688.2615T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M688T916	688.261530705161	915.781194948066	[473][M]-	[M-H+HCOOH]- 643.264	218	NA		-0.0271866318651686	0.937277311573367	0	-0.00786451702165714	0.922058519773818	0			0
M112.9856T14.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M113T885	112.985553170976	885.132117105498			172	NA		0.0202391658052843	0.937277311573367	0	0.0277003119199861	0.612403585683679	0			0
M903.8303T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M904T48_1	903.830257924908	48.0723464024522		[M-H-NH3]- 921.857	18	NA		0.0572462850429343	0.937773375940615	0	-0.156154516329121	0.130905154489657	0			0
M99.9257T9.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M100T578	99.9256759316634	578.43993242794			118	NA		0.0430510622820748	0.937773375940615	0	-0.0143062475934634	0.941166130193795	0			0
M534.8735T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M535T43	534.87351228243	43.051203472738	[330][M+2]-		90	NA		0.124918263097445	0.93786617242516	0	-0.0839470699958635	0.841219496575923	0			0
M215.1652T14	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	DL-beta-Hydroxylauric acid	CHEBI:36206	2	a,b	M215T843	215.165196307416	842.97111572706		[M-H-C2H4]- 244.204	65	NA		0.11454639227766	0.93786617242516	0	0.164926567702601	0.608694755874497	0			0
M471.0196T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M471T47	471.019579376698	47.2568487851554			18	NA		0.0952996374591422	0.93786617242516	0	-0.0926572271724577	0.723731929406332	0			0
M466.294T15.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M466T950	466.293989356025	950.388186460368			935	NA		-0.0744411008697856	0.93786617242516	0	-0.170819959138976	0.395806761145382	0			0
M341.8972T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M342T53	341.897219577559	53.4930255937103			844	NA		0.0630668184062149	0.93786617242516	0	-0.0297922341316426	0.907450747807335	0			0
M125.0971T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M125T595	125.09713097401	595.43834780424	[26][M]-		107	NA		0.0581476524131812	0.93786617242516	0	-0.00456103883510117	0.998532007879384	0			0
M567.2086T15.6_11	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M567T936_11	567.208609466994	936.293734347876		[M-H]- 568.22	17	NA		0.057211802583609	0.93786617242516	0	-0.15939834379445	0.122645903450568	0			0
M718.2895T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M718T1009	718.289478609547	1009.23663154562	[490][M+2]-		19	NA		-0.046722090660964	0.93786617242516	0	0.0695745611329492	0.532188231606023	0			0
M861.3498T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M861T48_2	861.34979366448	48.166923113453			18	NA		0.0423654341178512	0.93786617242516	0	-0.0515623286958213	0.637832525053422	0			0
M554.3036T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M554T883	554.303614923499	882.681545765826	[351][M]-	[M+Cl]- 519.333	11	NA		-0.0394016401467585	0.93786617242516	0	-0.0900198167077146	0.39600949014755	0			0
M293.2124T15.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M293T945	293.212370227226	944.606946192648			2219	NA		-0.237928963707258	0.939001787004584	0	0.0740376912370984	0.946583139448182	0			0
M161.0455T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M161T72	161.045548876151	72.3149528029524			8	NA		-0.104532491335085	0.939001787004584	0	0.194103210600394	0.393789159194728	0			0
M156.9252T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M157T55	156.925209648498	55.245166432733			105	1	@M154.9282T0.9|+34S|+41K|+37Cl|@M214.8839T0.9|-(NaCl)	0.102873032473154	0.939001787004584	0	0.959614372414272	0.00859859928167046	1			0
M974.8284T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M975T47	974.828357251422	47.009285786238			18	NA		0.0991013506062171	0.939001787004584	0	-0.0348657002500499	0.939118364383462	0			0
M343.2278T15.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M343T943	343.227821663885	943.085927485344	[218][M]-	[M-H]- 344.236	135	30	@M281.2275T15.7|+(H2O)+(CO2)|@M325.2174T15.7|+(H2O)|@M344.2313T15.7|-13C|@M345.2343T15.7|-18O|-13C2|@M411.2153T15.7|-(HCOONa)	0.357429757679807	0.939097959574013	0	-0.155219830413042	0.922058519773818	0			0
M234.1259T15.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M234T943	234.125949860521	943.166100386682			135	30	@M206.1269T15.7|+(CO)	0.337715103574114	0.939097959574013	0	-0.119533439732345	0.939118364383462	0			0
M297.2435T15.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M297T952	297.243519233073	951.666513555798	[155][M]-		41	59	@M298.2469T15.9|-13C	0.156662985885795	0.939097959574013	0	0.473115448325679	0.295590527028941	0			0
M682.3342T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M682T922	682.334165264912	922.25394074523		[M+Cl+NaCOOH]- 579.377 [M-H+NaCOOH]- 615.354	62	NA		0.130496286755964	0.939097959574013	0	0.0278766564226807	0.940237207078924	0			0
M179.8591T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M180T59	179.859069048341	59.1629066866183		[M-H]- 180.868	2171	NA		0.11490763636052	0.939097959574013	0	-0.200493478040265	0.452641869579108	0			0
M605.4058T20.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M605T1246	605.405753922163	1246.0830032814			1292	NA		-0.112961251255539	0.939097959574013	0	0.152048454615805	0.610041334619628	0			0
M793.5796T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M794T937	793.579636960324	937.187823771486	[518][M+1]-		17	NA		0.111306911207699	0.939097959574013	0	0.00154150854197255	0.982041746268341	0			0
M532.3309T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M532T912	532.330879876587	911.600594388726	[328][M+2]-		1218	NA		-0.106456453550585	0.939097959574013	0	0.0261460722924518	0.961379245999894	0			0
M302.0099T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M302T70	302.009942530323	69.965240389137			2105	NA		0.099343947778026	0.939097959574013	0	0.00129563131067023	0.982041746268341	0			0
M348.2237T18.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M348T1091	348.223721742941	1090.69881895784	[220][M+1]-		633	NA		0.0960890405597521	0.939097959574013	0	0.106736006603141	0.69948637283015	0			0
M405.864T0.7_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M406T43_1	405.863987270199	42.9303435982015			90	NA		0.0952895769713713	0.939097959574013	0	-0.020263921735344	0.967040841168328	0			0
M357.1606T18.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M357T1132	357.160623071768	1132.33691739115	[224][M+2]-		432	NA		0.0952112886175396	0.939097959574013	0	-0.0264822666294009	0.955534137199154	0			0
M997.4898T0.8_4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M997T48_4	997.489820334014	48.2141030381293	[652][M+1]3-		18	NA		-0.0941443026612738	0.939097959574013	0	0.0436062423634276	0.915238795717621	0			0
M850.8977T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M851T48	850.897714767035	47.9812431999805		[M-H-C2H4]- 879.949	18	NA		-0.0804866990744895	0.939097959574013	0	0.334033651254479	0.00820664065877508	1			0
M324.2239T18.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M324T1132	324.223861269284	1132.41771040488	[194][M+1]-		408	NA		0.0788091446577219	0.939097959574013	0	0.0245947547318206	0.92126113283914	0			0
M397.236T18.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M397T1103	397.235995211283	1102.57050331877		[M+Cl+NaCOOH]- 294.279 [M-H+NaCOOH]- 330.256	57	NA		0.0781286325297526	0.939097959574013	0	0.269369967358127	0.226800288007011	0			0
M144.8698T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M145T57	144.869831741491	57.244121256546			105	NA		0.0739678148375926	0.939097959574013	0	-0.0476028745937782	0.854997040608886	0			0
M253.0096T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M253T54	253.009622546716	54.0397011655916			33	NA		-0.0727205721952533	0.939097959574013	0	-0.240617506160026	0.254925511570253	0			0
M178.0997T13.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M178T833	178.099650435781	832.724282411736			1227	NA		0.0716491679108699	0.939097959574013	0	-0.0906998193020563	0.63720312873053	0			0
M153.8685T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M154T57	153.868539988554	56.5255116968979		[M+Cl]- 118.903 [M-H]- 154.879 [M-H-NH3]- 171.906	105	NA		-0.0622442568107697	0.939097959574013	0	-0.00521068985444906	0.965087356372771	0			0
M155.1441T10.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M155T611	155.144143937627	610.818868194732			1724	NA		-0.0620241522011398	0.939097959574013	0	-0.121613517650893	0.477457950808261	0			0
M717.2762T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M717T936	717.276178764857	936.372035488014	[489][M+1]-		17	NA		0.0606603361994065	0.939097959574013	0	-0.0139769676601471	0.963906075292275	0			0
M669.2898T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M669T1009	669.289768270909	1009.29752230714	[459][M+1]-		19	NA		-0.0599812755520137	0.939097959574013	0	0.147889763599242	0.20585582237059	0			0
M567.5304T15.6_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M568T936_1	567.530380783888	936.297550672224			17	NA		0.056264288288725	0.939097959574013	0	-0.172970092852278	0.0872408902063698	0			0
M115.9206T8.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M116T531	115.920640723303	530.588871587554			2014	NA		0.0540541781661368	0.939097959574013	0	0.182254038911028	0.229608167007861	0			0
M613.3917T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M613T1009	613.391719058316	1009.36770457431	[413][M+1]-		19	NA		-0.0518917316634884	0.939097959574013	0	0.0891658926541723	0.465755617666195	0			0
M605.8751T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M606T48	605.875100574922	48.2449382523184	[400][M+1]-		18	NA		-0.0464728040592064	0.939097959574013	0	-0.165526301233793	0.224506692002334	0			0
M144.9234T8.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M145T517	144.923400741607	517.387428455814			2053	NA		0.045439954314805	0.939097959574013	0	0.334673079155571	0.0286374043101988	1			0
M193.8155T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M194T57	193.81548341102	57.1120550679951		[3M+2Cl]2- 105.901	105	NA		0.0450066264977593	0.939097959574013	0	-0.11044183124835	0.216729511128418	0			0
M700.3054T14.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M700T885	700.305406562806	885.354533361396		[M-H]- 701.312	172	NA		-0.044253206479187	0.939097959574013	0	-0.170579705691175	0.176761359551222	0			0
M716.2738T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M716T936	716.273753206555	936.396625867824	[489][M]-	[M-H+HCOOH]- 671.285	17	NA		0.0390832382834247	0.939097959574013	0	0.0075456972115493	0.943305392815529	0			0
M541.0625T15.2_12	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M541T914_12	541.062492026739	913.619274761478	[338][M+1]2-		9	NA		-0.0262527444683212	0.939097959574013	0	-0.0663526033803574	0.369330493163657	0			0
M506.3253T16.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M506T1013	506.325341495253	1012.6699472389	[302][M]-		1822	NA		-0.0181367377820347	0.939097959574013	0	-0.870231986028514	6.28518920039039e-06	1			0
M377.1424T17.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M377T1049	377.142362351194	1048.65353720233			38	NA		0.173274814623632	0.939785329578781	0	0.385860711567558	0.44050484919801	0			0
M204.0044T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M204T54	204.004425057862	53.8526516442247			33	NA		0.129468750681037	0.939785329578781	0	-0.233252302312104	0.440290903614318	0			0
M214.8839T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M215T54	214.883932798882	54.2604707675858		[M+Cl+NH3]- 162.884 [M+Cl]- 179.912	105	1	@M156.9252T0.9|+(NaCl)|@M212.8868T0.9|+34S|+41K|+37Cl	0.112446919983084	0.939785329578781	0	1.04754961004967	0.0119462265350872	1			0
M96.9695T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M97T72	96.9695092988283	71.832428802054			8	2	@M78.959T1.2|+(H2O)	0.077762420949643	0.939785329578781	0	0.559433526298101	0.0324339942422132	1			0
M183.1026T10.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M183T609	183.102635083785	608.775332115876			1717	NA		-0.0689639862350511	0.939785329578781	0	-0.0606882859710787	0.762607790327531	0			0
M615.3397T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M615T880	615.339669447744	879.798647019048	[411][M+3]-		23	NA		-0.065099908254739	0.939785329578781	0	0.0963232741134199	0.567640236420239	0			0
M180.973T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M181T898	180.973013572152	898.401271862706			743	NA		-0.0410667747649516	0.939785329578781	0	0.0188508662917073	0.917758346870251	0			0
M895.8442T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M896T48_1	895.844171321062	48.2165372119505		[M+Cl]- 860.872 [M-H]- 896.854 [M-H-CH4]- 912.882	18	NA		0.0408688211569554	0.939785329578781	0	-0.0165600666151207	0.932100340239442	0			0
M529.424T17.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M529T1075	529.423988397216	1074.65420519605		[2M-2H+Na]- 254.225	534	NA		0.216653878935787	0.93987084278209	0	-0.524772223913262	0.238744019142067	0			0
M712.2394T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M712T918	712.23941898693	917.800624951512			1977	NA		0.159133830380251	0.93987084278209	0	0.010291807480014	0.970948923351374	0			0
M173.0819T9.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M173T548	173.081871034696	548.340830466104	[56][M]-		129	15	@M111.0815T9.1|+(H2O)+(CO2)	0.0603410677505778	0.940939090760306	0	-0.00224305636427147	0.995137782930934	0			0
M576.2033T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M576T877	576.203285755786	876.58073449221	[375][M]-	[M+Cl]- 541.234 [M-H]- 577.21	52	123	@M577.2058T14.6|-13C|@M578.2047T14.6|-18O|-41K|-37Cl	0.117316793089799	0.941187740407176	0	-0.60519808542195	0.000526089419554591	1			0
M507.3286T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M507T922	507.328633205091	921.861802271628	[304][M+1]-		62	NA		0.116534349338449	0.941187740407176	0	-0.424417405561593	0.0327672199177888	1			0
M216.9687T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M217T43	216.968747713184	43.0679396211541			90	NA		0.0902546334229442	0.941187740407176	0	0.0765433902482719	0.771764542433538	0			0
M104.0353T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-Serine	CHEBI:17115	2	a,b	M104T51	104.035251686735	51.3389605144963		[M-H+Cl]2- 174.109	33	NA		-0.0809893767326493	0.941187740407176	0	0.284139745843023	0.0431575496756387	1			0
