variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M180.0162T171.66	hilic			0.0414164235305918	0.493524251505668	0	-4.67277197887512	9.09228723124595e-13	1	-0.391763611080231	0.762808519196617	0	-4.7291999122617	5.32135322052619e-13	1	0.123922123914757	0.237859778367565	E	E	E	E	E	E								NA			M180T172	180.01615025131	171.662314107264		[M-2H+K]- 143.076	22	NA	
M180.0195T87.03	hilic			-0.311746174309398	0.0370090571995892	1	-0.0780109887471703	0.615271244486678	0	-0.0116914060885627	0.960298473587414	0	0.00206044710992614	0.988714261010831	0	1.38293068998608	0.28709687331915	E	E	E	E	E	E								NA			M180T87	180.019495673768	87.032800493737			11	NA	
M180.0595T253.8	hilic			0.345349341071621	0.32603252462269	0	-0.274026543096394	0.560733913637429	0	0.00871105951170037	0.981296731719949	0	-0.23447696934927	0.652635035741988	0	0.653733957341971	0.147025830497847	E	E	E	E	E	E								NA			M180T254	180.059502157936	253.804766709091	[181][M+1]-		1	NA	
M180.0597T573.24	hilic			1.97070410971352	0.341823758186348	0	-1.8618804662736	0.461961063598013	0	2.27717395296821	0.539684615022832	0	-1.34915058553743	0.542482114477141	0	0.828392233195925	1.30803665003673	E	E	C	E	E	E								NA			M180T573	180.059733706528	573.238402147925	[179][M+1]-		729	NA	
M180.0879T492.55	hilic			-0.267316433243337	0.678735725924473	0	1.22228346499507	0.00270512382871603	1	-0.2695371387333	0.646945095275264	0	1.2592565363378	0.000346898817408918	1	0.461146651626675	0.703588389279047	E	E	E	E	E	E								NA			M180T493	180.087894509056	492.549237769569			3	NA	
M180.8133T378.55	hilic			0.019688549312324	0.902930827539598	0	0.14815764160803	0.561698600307822	0	-0.0503467079000348	0.815196171434761	0	-0.0457415195282493	0.795430419011202	0	0.152286752903927	0.0998991968622145	E	E	E	E	E	E								NA			M181T379	180.813250487482	378.546731886421		[2M-2H+Na]- 79.9252	6	NA	
M180.8272T363.68_1	hilic			-0.281284128616335	0.16889930776513	0	-0.00953104380463543	0.948613655086001	0	-0.261849392815758	0.256313199119149	0	0.122988373683519	0.440305595261819	0	1.06493747924355	1.97494426104156	E	E	E	E	E	E								NA			M181T364_1	180.827247270113	363.684176558971		[2M-2H+Na]- 79.9252	6	NA	
M180.9265T984.25	hilic			0.154963320734977	0.696845540199999	0	-0.207651737894277	0.65486836567929	0	0.143858374066843	0.781198710786713	0	-0.106542253098299	0.794216118467487	0	0.455955360601517	0.345641420888193	E	E	E	E	E	E								NA			M181T984	180.926489915118	984.246153563724		[M-2H+K]- 143.988	14	NA	
M181.0138T173.82	hilic			0.29804804135992	0.411669320074324	0	-0.392557022334458	0.310657825508173	0	-0.0101298434204011	0.991119477619071	0	-0.40796216249332	0.277614340221247	0	0.677921041076011	0.119034463214364	E	E	E	E	E	E								NA			M181T174	181.013792327737	173.819326887859		[M+Cl]- 146.043	22	NA	
M181.0389T474.14	hilic			0.303923000107577	0.17314462987777	0	0.324729819016046	0.186664171832086	0	0.0794887711702188	0.866878505273119	0	0.311426017373023	0.191794838122279	0	0.975445468701764	0.439617241268251	E	E	E	E	E	E								NA			M181T474	181.038863941418	474.137662163342	[180][M+2]-		3	NA	
M181.0605T476.76	hilic			-0.161618178030626	0.641234144912632	0	0.232702761228136	0.548132726382262	0	-0.026007338403808	0.911636357195878	0	0.439481796500477	0.0503258846403113	0	0.494494416742249	0.427675773806371	E	E	E	E	E	E								NA			M181T477	181.060547675572	476.759677461253	[180][M+2]-		3	NA	
M181.0719T238	hilic			0.352163114260346	0.161806506703563	0	-0.0350862305755015	0.984027593961255	0	-0.0825610496783753	0.868964901788911	0	-0.0608704653454062	0.882240279353056	0	1.14433331551054	0.261872686405587	E	E	E	E	E	E								NA			M181T238	181.071879932092	237.999405901638			8	NA	
M181.1236T84.39	hilic			1.2081511616331	0.110372761337994	0	-4.4062538125327	3.38466812794092e-09	1	-0.756857711704763	0.797483403370075	0	-4.90007486336003	0.000286446117101501	1	0.577237570373938	0.335361904202454	E	E	E	E	E	E								NA			M181T84	181.12363282768	84.3915384250911			1457	NA	
M181.9663T449.75	hilic			-0.0299667883912704	0.880008983341797	0	0.0839926062715506	0.634084550261001	0	-0.0168618924431581	0.91280556347134	0	0.208004496062252	0.123655715787785	0	0.28066889493459	0.202426076248723	E	E	E	E	E	E								NA			M182T450	181.966319658951	449.747868251261			79	NA	
M181.9954T167.51	hilic			0.380651905326054	0.148992440915715	0	-0.189495538189286	0.637669829775612	0	0.0741721630583392	0.814997784189411	0	-0.335187782116893	0.141853616961342	0	1.23107208063474	0.662613814685696	E	E	E	E	E	E								NA			M182T168	181.995361684169	167.505003091747			56	NA	
M182.013T285.54	hilic			-0.111740806727715	0.834020184361494	0	-0.795743863623915	0.283172582453646	0	0.0950304801385542	0.889987340441022	0	-0.817624544194159	0.113585889554225	0	0.0163335568323228	0.30350933329772	E	E	E	E	E	E								NA			M182T286	182.013047880062	285.541939691759			432	NA	
M182.0132T567.84	hilic			0.15975231702399	0.602668948930387	0	-0.00547152327795608	0.992898479674978	0	-0.105844266825947	0.869685009140473	0	-0.393102442943427	0.249614895852786	0	0.615229635661124	0.271829298992243	E	E	E	E	E	E								NA			M182T568	182.013165128402	567.839595998326			752	NA	
M182.0322T444.18	hilic			0.022356908676386	0.999661581522983	0	-0.3146331468052	0.294654430651871	0	-0.539275042288821	0.185880517330874	0	-0.608584225263279	0.0204867004638138	1	0.106595672597332	1.75307382521931	E	E	E	E	E	E								NA			M182T444	182.032219129861	444.175706493396			331	NA	
M182.0572T324.32	hilic			0.311248003738473	0.0268775560825049	1	0.0788432844024385	0.581569860266134	0	0.32726007486168	0.15301643505214	0	0.0967891010453563	0.676134579108444	0	1.52406486627643	2.17568031169225	E	E	E	E	E	E								NA			M182T324	182.05718795108	324.318284304606	[182][M+2]-		25	NA	
M182.8251T362.4	hilic			-0.172068124623241	0.437402770063381	0	0.0337705742835723	0.962528981613545	0	-0.722952820923361	0.388671371031943	0	-0.088156735441224	0.926298419200814	0	0.774279497300761	1.40088925064224	E	E	E	E	E	E								NA			M183T362	182.825132833686	362.398397899747		[M+Cl]- 147.854	6	NA	
M182.9412T350.57	hilic			0.113079313488459	0.817796836167197	0	-0.15734603289677	0.794856127366306	0	0.0610516078004206	0.926545106561843	0	0.0819093227566636	0.880295676011269	0	0.135152549233045	0.126346209454722	E	E	E	E	E	E								NA			M183T351	182.941206901583	350.567838783131			6	NA	
M182.9971T565.96	hilic			0.249138597662395	0.502841688459775	0	0.387726902856036	0.382699049059522	0	0.505750313548859	0.196739367176781	0	0.2496331694521	0.437307332707231	0	0.655661687015213	1.94124678492121	E	E	E	E	E	E								NA			M183T566	182.997082104231	565.958576091181			787	NA	
M183.0106T174.15	hilic			0.480264959891846	0.731191963543597	0	-1.49825060544934	0.155940596307658	0	-0.11805642145581	0.969117190876882	0	-1.36965560548569	0.200010335541728	0	0.439938447683067	0.0612804553716987	E	E	E	E	E	E								NA			M183T174	183.010623255834	174.149173422513			22	NA	
M183.0161T666.4	hilic			1.46190106647948	0.125003765027379	0	-0.88268565818384	0.497427412465756	0	1.11184017071511	0.513379349402792	0	-1.08650836016688	0.245955612697648	0	1.25503594780814	1.530353517895	E	E	C	E	E	E								NA			M183T666	183.016125080162	666.398860432505			1612	NA	
M183.0777T143.22	hilic			0.144417888975216	0.547859239950738	0	0.0554062515543059	0.868656419300539	0	0.0792730501320449	0.8996069658811	0	0.0663624395516145	0.895424229273303	0	0.330724434438581	0.00106473187371954	E	E	E	E	E	E								NA			M183T143	183.077725644465	143.219592001566		[M-H-C4H8]- 240.139	41	NA	
M183.0875T233.08	hilic			0.277561238025754	0.575975947956171	0	0.399007184204443	0.52279722023521	0	-0.478955163074085	0.690520988013934	0	-0.0244641723859242	0.994534678869905	0	0.432908001838275	0.833253874498801	E	E	E	E	E	E								NA			M183T233	183.087468849151	233.075226202336		[M-H-CO]- 212.096	8	NA	
M183.1029T86.55	hilic			0.329376979383735	0.218120608129201	0	-0.449016381987128	0.0931488998091489	0	0.344635294525126	0.348058432014338	0	-0.307248803758881	0.161281063395531	0	0.858775074001908	1.63540678090763	E	E	E	E	E	E								NA			M183T87	183.102935498326	86.5495904446167		[M-H-C2H4]- 212.14	11	NA	
M183.1392T83.81	hilic			0.571028940092122	0.0837007609794731	0	-0.022842975263579	0.980384878093586	0	-0.264599349321712	0.689417577133437	0	-0.268853411504331	0.542482114477141	0	1.16406903462619	0.835446363921123	E	E	E	E	E	E								NA			M183T84	183.139203275241	83.8055907229756		[M-H]- 184.146	53	NA	
M184.0002T712.64	hilic			0.444609373436331	0.165785001200803	0	-0.498487543759344	0.138612465795744	0	0.100952402308589	0.805228659791666	0	-0.785205403639928	0.00986627431399367	1	1.24998335770243	0.614847601419175	E	E	E	E	E	E								NA			M184T713	184.000216785152	712.638858922366			856	NA	
M184.0017T523.41	hilic	O-phospho-L-serine;Phosphoserine	CHEBI:15811	0.019874740069401	0.925763280269345	0	0.237074326495851	0.538523281415644	0	-0.116829602858919	0.836177179101081	0	-0.256485090415373	0.484688876609246	0	0.312213653494706	0.11275456118538	E	E	E	E	E	E	C01005	Amino acid metabolism	Glycine, Serine and Threonine	Serine	HMDB00272	CID68841	C3H8NO6P	185.00892	BZQFBWGGLXLEPQ-REOHCLBHSA-N	InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)t2-/m0/s1	M184T523	184.001684148058	523.411139263894		[M+Cl]- 149.027	18	NA	
M184.0254T446.49	hilic			-0.0883888921456837	0.342603978897839	0	0.0279449600219124	0.894077885334021	0	-0.104158146724767	0.569908340988462	0	0.0750528912804462	0.479357671629627	0	0.918001269127829	1.16606739626846	E	E	E	E	E	E								NA			M184T446	184.025388213031	446.494037079439			9	NA	
M184.0384T398.82	hilic			-0.195615443173919	0.599605926069859	0	-0.265149867571344	0.57763538955824	0	-0.780921107231642	0.144350438963484	0	-0.368454136122505	0.409814088256175	0	0.242734504265875	2.07070507408107	E	E	E	E	E	E								NA			M184T399	184.038369833493	398.815030016888		[M+Cl+NH3]- 132.052	7	NA	
M184.0617T137.28	hilic			0.202740013604643	0.643968131579848	0	-0.569302683075215	0.0988099120737229	0	0.318880195985212	0.647425272676333	0	-0.273998524954445	0.524792959145882	0	0.430599406048083	1.18671308094571	E	E	E	E	E	E								NA			M184T137	184.061669237371	137.280338366022			1201	NA	
M184.098T94.99	hilic			0.0629104393912208	0.802753293164133	0	0.235342424366713	0.473546633095077	0	-0.236815147447761	0.653587490882876	0	0.134176449000361	0.695572201622304	0	0.0571778397356848	1.1435285458397	E	E	E	E	E	E								NA			M184T95	184.097995293297	94.9944889275748			926	NA	
M184.0982T129.35	hilic			0.116862297998983	0.754998555050116	0	-0.00795124881151565	0.998970853584037	0	0.12070926666002	0.822199870624351	0	0.260796147693139	0.465761512330606	0	0.137602701235679	0.517717520387377	E	E	E	E	E	E								NA			M184T129	184.098221192061	129.345024428637			42	NA	
M184.8231T364.08	hilic			-0.444347469666084	0.117495384417568	0	0.139843482964771	0.806133084433482	0	-0.448261878580894	0.544273992062951	0	-0.0938315818407744	0.884154105180687	0	1.21370419835382	1.24168337595605	E	E	E	E	E	E								NA			M185T364	184.823116873308	364.080160232287		[2M-2H+Na]- 81.9231	6	NA	
M184.9457T374.52	hilic			0.349327666122148	0.202177331925011	0	-0.210900266210986	0.591207100574716	0	0.147769251583377	0.733592628444997	0	-0.262053083590274	0.394633911778037	0	1.18485373192266	0.744558988036014	E	E	E	E	E	E								NA			M185T375	184.945733968154	374.523137431616			228	NA	
M184.9472T1025.46	hilic			0.15775334820553	0.081087359029043	0	-0.079180337373236	0.541185438872707	0	0.0591709548221413	0.729252264783547	0	-0.0129604610208371	0.913045585097187	0	1.52181170783712	0.852677204062317	E	E	E	E	E	E								NA			M185T1025	184.947223921628	1025.46341627155		[2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991 [2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991	30	NA	
M184.9682T1217.95	hilic			0.282644432753798	0.271119029860276	0	-0.0404083982758507	0.970203551061869	0	0.381803616856054	0.338883430885774	0	-0.125221591902182	0.646680714484832	0	0.759601675344178	1.68829516629848	E	E	E	E	E	E								NA			M185T1218	184.968202246842	1217.95089214479		[2M-2H+Na]- 81.9925 [2M-2H+Na]- 81.9925	36	NA	
M184.9859T580.92	hilic			0.840751727538015	0.16804953061363	0	0.107153598955893	0.87556395791753	0	0.952010396163004	0.343814953855909	0	-0.223537096377802	0.737323474027702	0	1.12462054387504	1.95557380188646	E	E	E	E	E	E								NA			M185T581	184.985858243963	580.917168959632			21	NA	
M185.0457T593.79	hilic			-0.0162453883257925	0.930454483934826	0	-0.28074849734778	0.480977951131968	0	-0.392690054148643	0.594961919874882	0	-0.22991027015722	0.646914118602949	0	0.233576476507238	1.33008708609759	E	E	E	E	E	E								NA			M185T594	185.045728394402	593.791026715915		[M-2H]2- 372.102	39	NA	
M185.0484T170.31	hilic			0.352289367442769	0.0932078459361472	0	0.228365162755521	0.310104873763293	0	-0.0491773889082889	0.898457063850643	0	0.115053901016584	0.712422588247861	0	1.14723134662475	0.22471894834239	E	E	E	E	E	E								NA			M185T170	185.048448778985	170.31420917668		[M-H-COCH2]- 228.074	56	NA	
M185.0682T187.19	hilic			-0.0745137660477244	0.854551919786148	0	-0.250210740052843	0.648505638814173	0	-0.0763850366878938	0.904475315987378	0	-0.527308594688595	0.0633793045543316	0	0.0221806136348944	0.104633239478248	E	E	E	E	E	E								NA			M185T187	185.068191372273	187.191504689148			820	NA	
M185.1185T85.28	hilic			0.206658411993754	0.443829447735847	0	0.00982772987460123	0.965393294129943	0	0.152009091999098	0.728533189423	0	-0.0492864978558494	0.882240279353056	0	0.697491861324512	0.797285105531534	E	E	E	E	E	E								NA			M185T85	185.118489348916	85.283202091279			11	NA	
M185.1549T82.88	hilic			0.352955102589743	0.103992388632483	0	-0.220783223328992	0.431810843018812	0	-0.0733281894974596	0.867170380729853	0	-0.326894055750104	0.119251303941062	0	1.13429201850448	0.375018778511496	E	E	E	E	E	E								NA			M185T83	185.154897554372	82.8849391730778			1458	NA	
M185.2577T118.85	hilic			0.604133508950682	0.0881094483377207	0	-0.339854625456192	0.479297434523516	0	-0.407596513732102	0.681409170486574	0	-0.414082180431709	0.50576616726629	0	1.11312595744106	1.15266058084051	E	E	E	E	E	E								NA			M185T119	185.257744249038	118.851118631566			29	NA	
M186.041T516.7	hilic			0.174200130388105	0.361803266041628	0	0.279175463908492	0.203767742589887	0	0.25016745097891	0.613594705552144	0	0.411801027880109	0.0866746123704698	0	0.47683547263419	0.694057144466702	E	E	E	E	E	E								NA			M186T517	186.040958067964	516.69888386688		[M-H-COCH2]- 229.068	37	NA	
M186.0411T172.12	hilic			-0.259316605364909	0.518000434878836	0	-0.166361860933943	0.752750708326798	0	-0.196246515280922	0.707492765175304	0	0.140689476300626	0.708873604186819	0	0.678094970455202	0.949661796453528	E	E	E	E	E	E								NA			M186T172	186.041088417435	172.120482576139		[M-H-COCH2]- 229.059 [M-H-C6H10O4]- 333.106	22	NA	
M186.0456T258.17	hilic			0.174344862572237	0.278992336930396	0	-0.172979020272106	0.345035347351322	0	0.0685566692605271	0.778561415653505	0	-0.135893017437759	0.453144351108941	0	0.831803571895992	0.656569643388035	E	E	E	E	E	E								NA			M186T258	186.04559058325	258.170319195419		[M-H-NH3]- 204.088	1	NA	
M186.0564T144.87_1	hilic	Indoleacrylic acid;3-indoleacrylate;3-Indolylacrylic acid		0.839808509969865	0.0151078022778444	1	0.436877465108065	0.184596906604528	0	0.268708566713597	0.69615161076915	0	0.295834342513222	0.516394178224418	0	1.63977110443576	0.662344736401114	E	E	E	E	E	E					HMDB00734	CID15030923	C11H9NO2	187.06333	SXOUIMVOMIGLHO-AATRIKPKSA-N	InChI=1S/C11H9NO2/c13-11(14)6-5-9-7-8-3-1-2-4-10(8)12-9/h1-7,12H,(H,13,14)/b6-5+	M186T145_1	186.056367798563	144.868683465034		[M-H-HCOOH]- 233.07	41	NA	
M186.0596T92.81	hilic			2.68801042797502	0.472218316734018	0	-13.2503482092237	1.21388177306034e-06	1	-1.47202338402681	0.719869056388373	0	-15.4017310125965	2.93762088020835e-12	1	0.44826053163522	0.113976990088156	E	E	C	E	E	E								NA			M186T93	186.059570682717	92.8106797820379			26	NA	
M186.0774T144.21	hilic			0.367555542600259	0.0766902670744952	0	-0.387831518510458	0.0693901168916687	0	0.0518551249209853	0.813267650531814	0	-0.487512709078436	0.00563875958150501	1	1.2260766092302	0.445928415745073	E	E	E	E	E	E								NA			M186T144	186.077404071781	144.20969986362		[M+Cl+NH3]- 134.088	41	NA	
M186.1138T145.17_2	hilic			-0.038661950224288	0.870185650856189	0	-0.177929861663529	0.594446833895934	0	0.373649536860775	0.524878918825338	0	-0.254292176431555	0.464030941264183	0	0.0869816761575667	1.02364387963463	E	E	E	E	E	E								NA			M186T145_2	186.113830516652	145.167139430548	[191][M]-	[M+Cl]- 151.144	41	NA	
M186.1139T92.21	hilic			0.231818461263803	0.523924111769493	0	-0.421183038692199	0.223722748381563	0	-0.0409509637472283	0.963650218402223	0	-0.417450173866882	0.189186440113216	0	0.386521064513772	0.0901204668095059	E	E	E	E	E	E								NA			M186T92	186.113855773333	92.2052190072574			11	NA	
M186.1251T581.13	hilic			0.0182567665018372	0.894533791827851	0	0.346313055254694	0.225283311774728	0	0.189679254181993	0.71506035884592	0	0.495309959158753	0.0782893698032859	0	0.0161160426303621	0.69525362447557	E	E	E	E	E	E								NA			M186T581	186.125084612191	581.128473014146			21	NA	
M186.1502T167.55	hilic			-0.0754194974973821	0.845454701911647	0	-0.278036104201485	0.593882653574209	0	0.255316167358229	0.69615161076915	0	-0.549194145481584	0.167496849093809	0	0.21132324268454	0.836418016369854	E	E	E	E	E	E								NA			M186T168	186.150239532557	167.554168192904			1508	NA	
M186.9437T374.79	hilic			0.325149120352908	0.123676923527399	0	-0.199738608091042	0.483760187511576	0	0.0440863209475442	0.8996069658811	0	-0.313932770744408	0.251033173001967	0	1.22201392731955	0.0866628994802785	E	E	E	E	E	E								NA			M187T375	186.943727809334	374.786577703208		[M-H-C4H8]- 243.999	6	NA	
M186.9557T599.2	hilic			0.284603449644857	0.488258398178158	0	-0.466068159386678	0.2486929708498	0	0.471840229678259	0.306956932440861	0	-0.31355049647498	0.284955822835924	0	0.646914706748159	1.6808592033576	E	E	E	E	E	E								NA			M187T599	186.955685245145	599.200635727532		[M-H-COCH2]- 229.974	393	NA	
M186.9725T985.91	hilic			-0.0780007511243568	0.787913085380019	0	-0.0823766462582878	0.844536137693338	0	0.17806221510612	0.594193450252765	0	0.230432758572253	0.174248140927438	0	0.357886496077331	1.02332974109686	E	E	E	E	E	E								NA			M187T986	186.97247945388	985.911370997939		[M-H-H20]- 205.991 [M-H-H20]- 205.991	14	NA	
M186.9807T83.8	hilic			0.265632129418806	0.420489823815192	0	-0.323834801486401	0.373281900309171	0	0.296729191573439	0.550100702652952	0	-0.1709024520118	0.563509838956721	0	0.723247967109605	1.41838908716574	E	E	E	E	E	E								NA			M187T84	186.98073540622	83.8046651571235			1459	NA	
M186.992T294.63	hilic			0.670307744454533	0.0584310905050298	0	-0.403241216520787	0.360819375212298	0	0.686235037054011	0.132976687887391	0	0.000680650168746411	0.949637225061712	0	1.33784058184911	1.91039469681399	E	E	E	E	E	E								NA			M187T295	186.991992386119	294.627990203219			410	NA	
M187.0073T139.83	hilic			2.1681971660479	0.232538995045356	0	2.45896307353723	0.225964231039959	0	-0.720287008847791	0.801294455751884	0	6.08081811282812	0.00511969899578276	1	0.621919913565284	0.39583619529529	E	E	B	E	E	E								NA			M187T140	187.007324971513	139.828100473361			1202	NA	
M187.0073T169.67	hilic			2.26393486197241	0.163008848484325	0	1.05923156289746	0.581093292392753	0	0.433978896218418	0.917186138047008	0	3.65478234559336	0.0252297183577294	1	0.767562627874476	0.238583162226799	E	E	B	E	E	E								NA			M187T170	187.007348342216	169.672762005892			56	NA	
M187.0251T513.47	hilic			-0.339824600736918	0.42092154899629	0	0.0716332792714578	0.958972551253859	0	1.02055153543662	0.265638025015009	0	0.621926033498955	0.354626016748662	0	0.651905631841492	1.71549958540902	E	E	E	E	E	E								NA			M187T513	187.025066647661	513.472420902565			1047	NA	
M187.0251T595.74	hilic			0.00243887972629331	0.782946719188088	0	0.805141728499684	7.44000700321957e-05	1	0.0808411534562712	0.883808275783117	0	0.794164191247907	0.000116909216697813	1	0.0879079578154008	0.0801404008863177	E	E	E	E	E	E								NA			M187T596	187.02511205562	595.737165741977			39	NA	
M187.042T258.33	hilic			0.148350468673559	0.433697816305599	0	-0.122536571465666	0.632741700699133	0	0.107910456816835	0.710486343620987	0	-0.134355850638961	0.516032822821188	0	0.530452499289573	0.639918676380806	E	E	E	E	E	E								NA			M187T258	187.041979281318	258.325597453232	[194][M]-	[3M+Cl]- 50.6976 [M-H-CH4]- 204.088	1	NA	
M187.0727T311.42	hilic	Nα-Acetyl-L-glutamine;N-Acetyl-L-glutamine	CHEBI:21553	0.346615943640824	0.321503694526502	0	-0.519542417523382	0.133452522869809	0	0.140211824523369	0.764722724743808	0	-0.115838969410831	0.750841433051913	0	0.643428500450076	0.407962224010586	E	E	E	E	E	E					HMDB06029	CID182230	C7H12N2O4	188.07971	KSMRODHGGIIXDV-YFKPBYRVSA-N	InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	M187T311	187.072665036931	311.421257461917	[195][M]-	[M-H+HCOOH]- 142.076	688	NA	
M187.0978T420.6	hilic	Azelaic acid;Nonanedioic acid	CHEBI:48131	0.644005838937048	0.146570466317316	0	-0.2930081484784	0.68103741118512	0	0.546247753161456	0.484518557617214	0	-0.256619717588112	0.594913090660358	0	1.09818145756335	1.26137024992577	E	E	E	E	E	E	C08261	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00784	CID2266	C9H16O4	188.10486	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	M187T421	187.097839026905	420.602681589546		[M-H]- 188.107	38	NA	
M187.0979T377.38	hilic			0.477381358954666	0.0211675190314036	1	-0.107613266634555	0.814629520626252	0	0.182241165091909	0.625342543794283	0	-0.212560578441082	0.299719782884726	0	1.50587099600097	0.753675586944013	E	E	E	E	E	E								NA			M187T377	187.09786296382	377.376601489885		[M+Cl]- 152.133 [M-H]- 188.11	6	NA	
M187.1091T361.46	hilic	N6-Acetyl-L-lysine	CHEBI:17752	0.15482010192359	0.187319562403995	0	0.0940912389321369	0.494597165603678	0	0.207885261686336	0.475881677127571	0	0.178340837342319	0.289323759256825	0	0.995332798320426	1.39055707821975	E	E	E	E	E	E	C02727	Amino acid metabolism	Lysine degradation	Others	HMDB00206	CID92832	C8H16N2O3	188.11609	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	M187T361	187.10906983742	361.45658314977		[M+Cl]- 152.133 [M-H]- 188.11	6	NA	
M187.1171T143.99	hilic			-0.118253687141204	0.707312245213134	0	-0.427310403349741	0.272508469117816	0	0.300745359878006	0.710486343620987	0	-0.33833472360997	0.553009979138815	0	0.213612503489482	0.487199240048231	E	E	E	E	E	E								NA			M187T144	187.117133885254	143.992394742278	[191][M+1]-		41	NA	
M187.1203T646.76	hilic			0.929640284819531	0.455775945867602	0	2.25145013214671	0.120857144422955	0	1.0645316126371	0.695173805463846	0	2.50068036362389	0.0696538389715343	0	0.414658756071386	0.870164655391102	E	E	C	E	E	E								NA			M187T647	187.120349446714	646.762744158469			1272	NA	
M187.2311T611.05	hilic			0.505475327510464	0.00526186258833315	1	-0.0798461824957784	0.868656419300539	0	0.0619628469657609	0.813267650531814	0	-0.0635767700318723	0.763259239625165	0	1.81882111700329	0.191789865144626	C	E	E	E	E	E								NA			M187T611	187.231065351423	611.053563576844			10	NA	
M188.0203T577.8	hilic			-0.0410919573362278	0.930402742653557	0	0.0228697486061495	0.980384878093586	0	0.224281666949562	0.733603250658615	0	0.059210400160671	0.926090334437712	0	0.214348099105666	0.601204587173396	E	E	E	E	E	E								NA			M188T578	188.02034249499	577.798906342172			729	NA	
M188.0357T158.52	hilic	Kynurenic acid	CHEBI:18344	0.195339999497264	0.493524251505668	0	0.897796241001036	0.0135595865584572	1	0.217796085402334	0.813267650531814	0	1.02316056731575	0.0240424059800154	1	0.263201515118327	0.368299082627249	E	E	E	E	E	E	C01717	Amino acid metabolism	Tryptophan metabolism	Kynurenine	HMDB00715	CID3845	C10H7NO3	189.04259	HCZHHEIFKROPDY-UHFFFAOYSA-N	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	M188T159	188.035655935511	158.523825652133	[198][M]-		16	NA	
M188.0453T257.29	hilic			0.176280036018291	0.328927504322402	0	-0.068139097679957	0.849269828260315	0	0.07360095267315	0.788382900278674	0	-0.0920812547719798	0.669069023295034	0	0.922560451947517	0.952936206304714	E	E	E	E	E	E								NA			M188T257	188.045342420183	257.291324592363	[194][M+1]-		1	NA	
M188.0678T515.78	hilic			-0.423247702414621	0.314391620288239	0	0.0271015365512213	0.997072622640083	0	-0.381870649649398	0.682284722682481	0	-0.165467870175682	0.821647843053856	0	0.760494168776416	0.681134673361004	E	E	E	E	E	E								NA			M188T516	188.067804189922	515.784688573513			1138	NA	
M188.076T311.91	hilic			0.339832924321527	0.373373727900955	0	-0.492853209478945	0.202246619034897	0	-0.154649752593107	0.788382900278674	0	-0.163044662307321	0.718695057240198	0	0.626967183387605	0.721546016370975	E	E	E	E	E	E								NA			M188T312	188.076035265684	311.906685537182	[195][M+1]-		688	NA	
M188.0931T285.03	hilic			0.183320229108922	0.433697816305599	0	0.943477549433094	0.00272200419907314	1	0.0124019533335513	0.971025628708444	0	0.878967863892107	0.0131685192356384	1	0.419434119072911	0.00292199978063351	E	E	E	E	E	E								NA			M188T285	188.093111625444	285.032162262512	[201][M]-	[M-H+HCOOH]- 143.1	13	NA	
M188.0931T180.55	hilic			0.122166734466635	0.825462403474078	0	-0.86435508361437	0.000309011641734041	1	-0.824288488378517	0.647238852122926	0	-1.5183447639642	0.0856282337623956	0	0.156119458505361	1.01272882215207	E	E	E	E	E	E								NA			M188T181	188.093148409238	180.552230296448		[M-H]- 189.099	22	NA	
